filename,category,caption
1707.jpg,M44,"the facial shape is oval, with a balanced bone structure . the eyes are almond-shaped and a light color, possibly blue or green . there is no visible facial hair, such as a beard or mustache ."
3103.jpg,M44,"the individual in the image has a medium skin tone with a smooth texture . the facial shape is oval, with an oval bone structure . there is no visible facial hair, such as a beard or mustache ."
302.jpg,M44,"the person in the image appears to be a male with a medium skin tone and a smooth texture . his eyes are large and round, and his nose is straight and of average size . there is no visible facial hair, such as a beard or mustache ."
2406.jpg,M44,"the person in the image appears to be a male with a fair skin tone and a smooth texture . his facial shape is oval, with an oval and well-defined bone structure . he is looking directly at the camera ."
2403.jpg,M44,"the individual in the image appears to be a male with a medium skin tone and a smooth texture . his eyes are large and round, with an oval color that stands out against his fair skin . the nose is straight and of average size ."
2404.jpg,M44,"the person in the image appears to be a male with a medium skin tone and a smooth texture . his eyebrows are thick and well-groomed, arching gracefully above his eyes . the nose is straight and of average size, adding to his friendly expression . there is no visible facial hair, and his hair is not visible ."
1007.jpg,M44,"the person in the image has a fair skin tone with a smooth texture . their facial shape is oval, with an attractive and well-defined bone structure . the eyes are almond-shaped and have a light color, possibly blue or green ."
1005.jpg,M44,"the person in the image appears to be a male with a medium skin tone and a smooth texture . his eyes are of medium size and are framed by thick, dark eyebrows that arch slightly . there is no visible facial hair, such as a beard or mustache ."
3107.jpg,M44,"the person in the image has a fair skin tone with a smooth texture . their facial shape is oval, with an attractive and well-defined bone structure . the eyes are almond-shaped and have a light color, possibly blue or green ."
304.jpg,M44,"the person in the image is a male with a medium skin tone and a smooth texture . his eyebrows are thick and arched, framing his eyes . the mouth is wide open in a joyful expression, revealing white teeth ."
1003.jpg,M44,"the person in the image is a male with a medium skin tone and a smooth texture . his nose is straight and of medium size, and his mouth is closed . there is no visible facial hair, such as a beard or mustache ."
3101.jpg,M44,"the person in the image appears to be a male with a medium skin tone and a smooth texture . his nose is straight and of average size, and his mouth is closed . there is no visible facial hair, such as a beard or mustache ."
307.jpg,M44,"the individual in the image appears to be a person with a medium skin tone and a smooth texture . the facial shape is oval, with an iris, possibly blue or green, and the eyes are almond-shaped ."
1001.jpg,M44,"the person in the image is a male with a medium skin tone and a smooth texture . his mouth is closed, showing no teeth, and has a neutral expression . he is looking directly at the camera ."
1704.jpg,M44,"the facial shape is oval, with a prominent and well-defined bone structure . the eyes are of medium size and are set in a slightly almond shape . there is a slight shadow under the chin, indicating a beard ."
3106.jpg,M44,"the person in the image appears to be a male with a fair skin tone and a smooth texture . his eyes are large and round, with an iris, possibly blue or green . there is no visible facial hair, such as a beard or mustache."
1701.jpg,M44,"the person in the image has a medium skin tone with a smooth texture . their facial shape is oval, with an oval bone structure . there is no visible facial hair, such as a beard or mustache ."
2401.jpg,M44,"the facial shape is oval, with a prominent and well-defined bone structure . the eyes are almond-shaped, and the eyebrows are thick and arched . mouth is closed, showing a neutral expression, with no visible teeth ."
3102.jpg,M44,"the person in the image is a male with a fair skin tone and a smooth texture . his eyes are large and round, and his eyebrows are thick and arched, framing his eyes ."
2402.jpg,M44,"the person in the image is a male with a medium skin tone and a smooth texture . his eyes are almond-shaped and are accentuated by a pair of thick, dark eyebrows ."
305.jpg,M44,"the person in the image appears to be a young adult with a fair skin tone and a smooth texture . the eyes are medium-sized, and are framed by thick, dark eyebrows . there is no visible facial hair such as a beard or mustache ."
301.jpg,M44,"the person in the image appears to be a male with a medium skin tone and a smooth texture . his facial shape is oval, with an oval and well-defined bone structure . he is looking directly at the camera ."
306.jpg,M44,"the person in the image appears to be a male with a medium skin tone and a smooth texture . his eyebrows are thick and arched, framing his eyes . there is no visible facial hair, such as a beard or mustache ."
1898.jpg,W22,"the person in the image is a woman with a fair skin tone and a smooth texture . her eyebrows are thick and arched, framing her eyes . there is no visible facial hair ."
1902.jpg,W22,"the person in the image appears to be a young woman with a fair skin tone and a smooth complexion . her eyebrows are thick and well-groomed, arching gracefully above her eyes . there is no visible facial hair, and her skin appears clear and unblemished ."
497.jpg,W22,"the person in the image is a woman with fair skin and a smooth texture . she has almond-shaped eyes with a balanced bone structure . her mouth is closed, showing a neutral expression, and teeth are not visible ."
1203.jpg,W22,"the person in the image appears to be a woman with a medium skin tone and a smooth complexion . there is no visible facial hair, and her lips are a soft pink color ."
498.jpg,W22,"the person in the image is a woman with a fair skin tone and a smooth texture . her eyebrows are thick and arched, framing her eyes . there are no visible signs of facial hair ."
1899.jpg,W22,"the person in the image appears to be a young woman with a fair skin tone and a smooth texture . her eyebrows are thick and arched, framing her eyes nicely . the nose is straight and of medium size, complementing her overall facial features ."
1201.jpg,W22,"the person in the image appears to be a woman with a medium skin tone and a smooth complexion . her eyebrows are thin and neatly groomed, arching gracefully above her eyes . she is wearing glasses with thin, round frames that sit comfortably on her nose ."
1198.jpg,W22,"the person in the image is a young female with a fair skin tone and a smooth texture . her eyes are almond-shaped, with an attractive and well-defined bone structure . there is no visible facial hair, and her hair is light brown ."
3299.jpg,W22,"the person in the image is a woman with a fair skin tone and a smooth texture . she has large, almond-shaped eyes, and eyebrows are thick and arched, framing her eyes . there is no visible facial hair, and her hair is not visible ."
500.jpg,W22,"the person in the image is a woman with a medium skin tone and a smooth complexion . her eyebrows are thick and arched, framing her eyes . there is no visible facial hair ."
2603.jpg,W22,"the person in the image appears to be a young woman with a fair skin tone and a smooth texture . her facial shape is oval, with an almond-shaped bone structure . eyes are thin and neatly groomed, arching gracefully above her eyes ."
1897.jpg,W22,"the person in the image is a woman with fair skin and a smooth texture . her facial shape is oval, with a prominent and well-defined bone structure . the person's overall emotional expression appears neutral ."
3301.jpg,W22,"the person in the image appears to be a woman with a medium skin tone and a smooth complexion . her eyebrows are thin and neatly groomed, arching gracefully above her eyes . there is no visible facial hair and her skin appears clear and unblemished ."
1202.jpg,W22,"the person in the image appears to be a young woman with a fair skin tone and a smooth texture . she has a thin eyebrow that arches gracefully above each eye . her mouth is closed, showing a neutral expression, with no visible teeth ."
2601.jpg,W22,"the person in the image appears to be a woman with a medium skin tone and a smooth complexion . her eyebrows are thin and neatly groomed, arching gracefully above her eyes . no visible facial hair, and her skin appears clear and unblemished ."
3300.jpg,W22,"the person in the image appears to be a young individual with a fair skin tone and a smooth texture . there is no visible facial hair, such as a beard or mustache ."
3297.jpg,W22,"the person in the image is a young woman with a fair skin tone and a smooth texture . the image does not show any scars, blemishes, wrinkles, or other unique facial features ."
499.jpg,W22,"the person in the image is a woman with fair skin and a smooth texture . she is wearing glasses with a thin metallic frame that sits comfortably on her nose . the skin appears clear, with no noticeable scars, blemishes, or wrinkles ."
2599.jpg,W22,"the person in the image is a woman with fair skin and a smooth texture . her facial shape is oval, with a prominent and well-defined bone structure . there is no visible facial hair, and her hair is not visible ."
2598.jpg,W22,"the person in the image appears to be a young individual with a fair skin tone and a smooth texture . the facial shape is oval, with an iris, possibly blue or green, with the eyes large and round ."
503.jpg,W22,"the person in the image appears to be a young woman with a fair skin tone . her eyes are almond-shaped and a light blue color giving her a striking and expressive look . there is no visible facial hair, and her skin appears unblemished ."
1200.jpg,W22,"the person in the image appears to be a woman with a medium skin tone and a smooth complexion . her eyebrows are thick and well-groomed, arching gracefully above her eyes . there is no visible facial hair, and her hair is not visible ."
1197.jpg,W22,"the person in the image is a young woman with a fair skin tone and a smooth texture . her eyebrows are thick and well-groomed, arched slightly, and frame her eyes nicely . she is wearing round, white-framed glasses that cover her eyes completely ."
2600.jpg,W22,"the person in the image appears to be a woman with a fair skin tone and a smooth texture . her eyes are partially closed, and the shape of her eyes is almond-shaped . there is no visible facial hair, and her hair is not visible ."
3302.jpg,W22,"the person in the image appears to be a young woman with a fair skin tone and a smooth texture . her eyebrows are thick and well-groomed, arched slightly, and frame her eyes nicely . no visible facial hair, and her skin appears clear and unblemished ."
3298.jpg,W22,"the person in the image is a woman with a fair skin tone and a smooth texture . her eyes are large and round, with an attractive and well-defined bone structure . there is no visible facial hair, and her hair is not visible ."
502.jpg,W22,"the person in the image is a woman with fair skin and a smooth texture . she has light brown hair, styled in a straight, shoulder-length cut with a parting on the side . there are no visible scars or blemishes ."
1900.jpg,W22,"the person in the image appears to be a young individual with a medium skin tone and a smooth complexion . there is no visible facial hair, such as a beard or mustache, and no scars, blemishes, or wrinkles are present ."
1901.jpg,W22,"the person in the image is a woman with a medium skin tone and a smooth complexion . she has large, almond-shaped eyes, and eyebrows are thick and well-groomed, arched slightly . there is no visible facial hair, and she is wearing a pair of thin, oval-shaped glasses ."
3303.jpg,W22,"the individual in the image has a fair skin tone with a smooth texture . the eyes are of medium size, with an iris, possibly blue or green . there is no visible facial hair, such as a beard or mustache ."
1199.jpg,W22,"the person in the image appears to be a young woman with a fair skin tone and a smooth texture . her eyebrows are thin and neatly groomed, following the natural arch of her face . there is no visible facial hair, and her hair is not visible ."
2597.jpg,W22,"facial shape is oval, with a balanced bone structure . eyebrows are thick and arched, framing her eyes . mouth is closed, with neutral expression, and teeth are not visible ."
2602.jpg,W22,"the person in the image appears to be a young woman with a fair skin tone and a smooth texture . her eyebrows are thin and neatly groomed, arching gracefully above her eyes . there is no visible facial hair, and her skin appears clear and unblemished ."
1903.jpg,W22,the individual in the image appears to be a person with a fair skin tone and a smooth texture . the facial shape is oval and has a balanced bone structure . there is no visible facial hair .
501.jpg,W22,"the person in the image is a woman with a fair skin tone and a smooth texture . her eyebrows are thick and arched, framing her eyes beautifully . there is no visible facial hair, and her skin appears clear and unblemished ."
621.jpg,W39,"the person in the image is a woman with a fair skin tone and a smooth texture . her eyebrows are thick and arched, framing her eyes nicely . there is no visible facial hair, and her skin appears unblemished ."
2717.jpg,W39,"the person in the image is a woman with a fair skin tone and a smooth texture . she is not wearing any visible accessories such as earrings, glasses, or piercings . her overall emotional expression is calm and approachable ."
617.jpg,W39,"the person in the image is a woman with a fair skin tone and a smooth texture . she is wearing no visible accessories such as earrings, glasses, or piercings . there are no scars, blemishes, or wrinkles on her face ."
622.jpg,W39,"facial shape is oval, with a balanced bone structure . eyebrows are thin and neatly groomed, arching gracefully above her eyes . mouth is closed, with neutral expression, and her teeth are not visible ."
2017.jpg,W39,"the person in the image is a woman with a fair skin tone and a smooth texture . her eyebrows are thick and well-groomed, arched gracefully above her eyes . there is no visible facial hair and her skin appears clear and unblemished ."
3421.jpg,W39,"the person in the image appears to be a woman with a fair skin tone and a smooth texture . her eyebrows are thin and neatly groomed, arching gracefully above her eyes . there is no visible facial hair, and her skin appears clear and unblemished ."
1317.jpg,W39,"the person in the image is a woman with a medium skin tone and a smooth complexion . her eyebrows are thick and well-groomed, arching gracefully above her eyes . the nose is straight and slightly upturned, adding to her distinctive look ."
2022.jpg,W39,"facial shape is oval, with a balanced bone structure . eyebrows are thin and neatly groomed, arching gracefully above her eyes . there is no visible facial hair, and her skin appears clear and unblemished ."
2722.jpg,W39,"the person in the image appears to be a woman with a fair skin tone and a smooth texture . her eyebrows are thick and well-groomed, arching gracefully above her eyes . there is no visible facial hair, and her skin appears clear and unblemished ."
2016.jpg,W39,"the person in the image appears to be a woman with a medium skin tone and a smooth complexion . her eyebrows are thick and well-groomed, arching gracefully above her eyes . there is no visible facial hair, and her hair is dark, possibly black or very dark brown ."
2716.jpg,W39,"facial shape is oval, with a balanced bone structure . eyebrows are thick and well-groomed, arching gracefully above her eyes . mouth is closed, with neutral expression, and teeth are not visible ."
618.jpg,W39,"facial shape is oval, with a balanced bone structure . eyebrows are thick and well-groomed, arching gracefully above her eyes . mouth is closed, with neutral expression, and her teeth are not visible ."
3422.jpg,W39,"the person in the image appears to be a young female with a fair skin tone and a smooth texture . she is wearing a pair of black earrings, which are small and circular ."
2019.jpg,W39,"the person in the image appears to be a young individual with a fair skin tone and a smooth texture . there is no visible facial hair, and the hair is not visible . the overall emotional expression is one of joy or excitement ."
2719.jpg,W39,"the person in the image appears to be a woman with a fair skin tone and a smooth texture . she is wearing a black square object over her face, obscuring any further details about her unique facial features ."
1316.jpg,W39,"the person in the image appears to be a woman with a fair skin tone and a smooth texture . her facial shape is oval, with an almond-shaped bone structure . there is no visible facial hair, and her skin appears clear and unblemished ."
2018.jpg,W39,"the person in the image appears to be a woman with a fair skin tone and a smooth texture . her facial shape is oval, with an almond-shaped bone structure . there is no visible facial hair, and her skin appears clear and unblemished ."
3417.jpg,W39,"facial shape is oval, with a balanced bone structure . eyebrows are thick and well-groomed, arching gracefully above her eyes . mouth is slightly open, revealing a set of white teeth . there is no visible facial hair, and hair is dark ."
3418.jpg,W39,"the person in the image appears to be female, with a medium skin tone and a smooth texture . her eyebrows are thick and well-groomed, arching gracefully above her eyes . there is no visible facial hair, and her skin appears unblemished ."
3416.jpg,W39,"the person in the image is a woman with a medium skin tone and a smooth complexion . her eyebrows are thick and well-groomed, arching gracefully above her eyes . she is not wearing any visible accessories such as earrings, glasses, or piercings ."
620.jpg,W39,"facial shape is oval, with a prominent and well-defined bone structure . eyebrows are thick and arched, framing her eyes . mouth is closed, with neutral expression, and her teeth are not visible ."
2021.jpg,W39,"the person in the image appears to be a woman with a medium skin tone and a smooth complexion . she is looking directly at the camera, with her eyes focused and her gaze steady . there is no visible facial hair, and her skin appears clear and unblemished ."
1321.jpg,W39,"the person in the image appears to be a woman with a fair skin tone and a smooth texture . her eyebrows are thin and neatly groomed, arching gracefully above her eyes . there is no visible facial hair, and her skin appears clear and unblemished ."
2020.jpg,W39,"facial shape is oval, with a balanced bone structure . eyebrows are thin and neatly groomed, arching gracefully above her eyes . mouth is closed, with neutral expression, and her teeth are not visible ."
1322.jpg,W39,"the person in the image appears to be a young female with a fair skin tone and a smooth texture . she is not wearing any visible accessories such as earrings, glasses, or piercings ."
2721.jpg,W39,"the person in the image appears to be a woman with a fair skin tone and a smooth texture . she is not wearing any visible accessories such as earrings, glasses, or piercings ."
1319.jpg,W39,"the person in the image appears to be a young individual with a fair skin tone and a smooth texture . there is no visible facial hair, and the hair is not visible . the overall emotion is one of happiness or excitement ."
2718.jpg,W39,"the person in the image appears to be a woman with a medium skin tone and a smooth complexion . her eyebrows are thick and well-groomed, arching gracefully above her eyes . there is no visible facial hair and her skin appears clear and unblemished ."
619.jpg,W39,"the person in the image appears to be a woman with a medium skin tone and a smooth complexion . she is not wearing any accessories such as earrings, glasses, or piercings . no visible scars, blemishes, or wrinkles on her face ."
3420.jpg,W39,"facial shape is oval, with a balanced bone structure . eyebrows are thin and neatly groomed, arching gracefully above her eyes . there is no visible facial hair, and her skin appears unblemished ."
3419.jpg,W39,"the person in the image appears to be a woman with a medium skin tone and a smooth complexion . she is expressing a joyful or exuberant emotion . there is no visible facial hair, and her hair is not visible ."
1320.jpg,W39,"facial shape is oval, with a balanced bone structure . eyebrows are thin and neatly groomed, arching gracefully above her eyes . there is no visible facial hair, and skin appears clear and unblemished ."
2720.jpg,W39,"facial shape is oval, with a balanced bone structure . eyebrows are thick and well-groomed, arching gracefully above her eyes . mouth is closed, with neutral expression, and her teeth are not visible ."
1318.jpg,W39,"the person in the image appears to be a young woman with a fair skin tone and a smooth texture . her facial shape is oval, with an almond-shaped bone structure . there is no visible facial hair, and her hair is not visible ."
616.jpg,W39,"the woman is wearing a pair of glasses with a thin frame . there are no visible accessories, scars, blemishes, or wrinkles on her face . the image does not provide enough detail to describe her hairstyle ."
1416.jpg,M03,"the facial shape is oval, with a balanced bone structure . the eyes are round and of a light color, possibly green or blue . there is no visible facial hair, such as a beard or mustache ."
2116.jpg,M03,"the person in the image is a male with a fair skin tone and a smooth texture . his eyes are of medium size, and are framed by thin, neatly groomed eyebrows . there is no visible facial hair, and his hair is not visible ."
17.jpg,M03,"the person in the image is a middle-aged individual with fair skin and a smooth texture . the facial shape is oval, with a prominent and well-defined bone structure ."
1419.jpg,M03,"the facial shape is oval, with a balanced bone structure . the eyes are almond-shaped and a light color, possibly blue or green ."
1418.jpg,M03,"the facial shape is oval, with a prominent and well-defined bone structure . the eyes are almond-shaped, and the eyebrows are thin and neatly groomed . there is no visible facial hair, such as a beard or mustache ."
2114.jpg,M03,"the person in the image is a male with fair skin and a smooth texture . his facial shape is oval, with a prominent and well-defined bone structure ."
1415.jpg,M03,"the person in the image is a male with a fair skin tone and a smooth texture . his facial shape is oval, with an attractive and well-defined bone structure ."
1417.jpg,M03,"the person in the image is a middle-aged individual with a fair skin tone and a smooth texture . the facial shape is oval and has a well-defined bone structure . there is no visible facial hair, and the hair is not visible ."
2117.jpg,M03,"the person in the image is a male with a fair skin tone and a smooth texture . his eyes are of medium size, with an iris, and are set in a slightly almond shape ."
1414.jpg,M03,"the facial shape is oval, with a balanced bone structure . the eyes are almond-shaped and a striking blue color . there is no visible facial hair, such as a beard or mustache ."
2820.jpg,M03,"the facial shape is oval, with a balanced bone structure . the eyes are almond-shaped and of a light color, possibly green or hazel . there is no visible facial hair, such as a mustache ."
19.jpg,M03,"the person in the image is a woman with fair skin and a smooth texture . she has large, almond-shaped eyes with a prominent and well-defined bone structure . her nose is straight and of medium size, and her teeth are visible ."
2120.jpg,M03,"the person in the image appears to be a middle-aged individual with fair skin and a smooth texture . the facial shape is oval, with a balanced bone structure, and the eyebrows are thin and neatly groomed ."
2118.jpg,M03,"the person in the image appears to be a young adult with a fair skin tone and a smooth texture . the facial shape is oval, with an almond-shaped bone structure and the eyebrows are thin and neatly groomed . there is no visible facial hair, and the hair is not visible ."
717.jpg,M03,"the individual in the image appears to be a middle-aged person with a fair skin tone and a smooth texture . there is no visible facial hair, such as a beard or mustache, and there are no visible accessories ."
715.jpg,M03,"the person in the image is a male with a fair skin tone and a smooth texture . his eyebrows are thick and arched, framing his eyes . there is no visible facial hair, such as a beard or mustache ."
2119.jpg,M03,"the person in the image appears to be a woman with fair skin and a smooth texture . her eyebrows are thin and neatly groomed, arching gracefully above her eyes ."
2819.jpg,M03,"the person in the image appears to be a male with a fair skin tone and a smooth texture . his eyes are light-colored, possibly blue or green, and are framed by thick, dark eyebrows . the mouth is closed, showing a neutral expression, with visible teeth . there is no visible facial hair, and his hair is not visible ."
18.jpg,M03,the person in the image appears to be a male with a fair skin tone and a smooth texture . his eyes are almond-shaped and he has a thick eyebrow that arches gracefully above each eye .
2115.jpg,M03,"the individual in the image appears to be a person with a fair skin tone and a smooth texture . the facial shape is oval, with an iris, possibly blue or green . there is no visible facial hair, such as a mustache ."
1420.jpg,M03,"the facial shape is oval, with a balanced bone structure . the eyes are almond-shaped and of a light color, possibly blue or green . there is no visible facial hair, such as a mustache ."
720.jpg,M03,"the person in the image appears to be a woman with fair skin . her facial shape is oval, with a balanced bone structure . eyes are almond-shaped and a striking blue color, giving her a piercing gaze ."
2814.jpg,M03,"the person in the image is a male with fair skin and a smooth texture . his facial shape is oval, with a prominent and well-defined bone structure ."
15.jpg,M03,"the person in the image is a male with fair skin and a smooth texture . his facial shape is oval, with a prominent and well-defined bone structure ."
719.jpg,M03,"the facial shape is oval, with a balanced bone structure . the eyes are almond-shaped and a light blue color, giving a calm expression . there is no visible facial hair, such as a beard or mustache ."
2817.jpg,M03,"the person in the image appears to be a male with a fair skin tone and a smooth texture . his eyes are of medium size, with an iris, and are set in a way that suggests a high cheekbone structure . there is no visible facial hair, and his hair is not visible ."
14.jpg,M03,"the person in the image is a male with fair skin and a smooth texture . his facial shape is oval, with a prominent and well-defined bone structure ."
714.jpg,M03,"the person in the image is a male with a fair skin tone and a smooth texture . his eyebrows are thick and arched, framing his eyes . there is no visible facial hair, such as a beard or mustache ."
2815.jpg,M03,"the person appears to be a middle-aged individual with a fair skin tone and a smooth texture . the facial shape is oval, with an balanced bone structure . eyebrows are thin and neatly groomed following the natural arch of the eye ."
20.jpg,M03,"the person in the image is a woman with fair skin and a smooth texture . she has almond-shaped eyes with a balanced bone structure . her mouth is closed, showing a slight smile and teeth are not visible ."
716.jpg,M03,"the individual in the image is a person with fair skin and a smooth texture . the facial shape is oval, with a balanced bone structure . eyebrows are thin and neatly groomed, arching slightly above eyes ."
2818.jpg,M03,"the person in the image appears to be a young adult with a fair skin tone and a smooth texture . the facial shape is oval, with an almond-shaped bone structure, and the eyebrows are thin and neatly groomed ."
718.jpg,M03,"the person in the image appears to be a woman with fair skin and a smooth texture . she is wearing glasses with a thin, white frame that sits comfortably on her nose ."
16.jpg,M03,"the individual in the image is a person with fair skin and a smooth texture . the facial shape is oval, with a prominent and well-defined bone structure . there is no visible facial hair, and the hair is not visible ."
2816.jpg,M03,"the individual in the image appears to be a middle-aged person . the facial shape is oval, with a balanced bone structure . eyes are of medium size, with light-colored iris, possibly blue or green ."
672.jpg,W47,"the individual in the image appears to be a young adult with a fair skin tone and a smooth texture . the facial shape is oval and has a balanced and symmetrical bone structure . there is no visible facial hair, such as a beard or mustache ."
1374.jpg,W47,"the image is a young female with a fair skin tone and a smooth texture . her eyebrows are thick and well-groomed, arching gracefully above her eyes . she is wearing a pair of glasses, which have a thin metallic frame ."
3472.jpg,W47,"the person in the image appears to be a young female with a medium skin tone and a smooth complexion . she is not wearing any accessories such as earrings, glasses or piercings ."
1372.jpg,W47,"the person in the image appears to be a young female with a fair skin tone and a smooth texture . her eyebrows are thick and well-groomed, arched slightly, and match the color of her eyes . she is not wearing any visible accessories such as earrings, glasses, or piercings ."
2773.jpg,W47,"facial shape is oval, with a balanced bone structure . eyebrows are thin and neatly groomed, arching slightly above the eyes . mouth is slightly open, revealing a gentle smile with visible teeth ."
677.jpg,W47,"the person in the image appears to be a young woman with a fair skin tone and a smooth texture . her eyes are almond-shaped and are accentuated by thick, dark eyebrows that arch gracefully over them . there is no visible facial hair, and her skin appears clear and unblemished ."
2076.jpg,W47,"the person in the image appears to be a young individual with a fair skin tone and a smooth texture . the eyes are almond-shaped and of a balanced bone structure . there is no visible facial hair, such as a beard or mustache ."
2778.jpg,W47,"the person in the image appears to be a woman with a fair skin tone and a smooth texture . she is looking directly at the camera . there are no scars, blemishes, or wrinkles ."
3476.jpg,W47,"the person in the image appears to be a woman with a fair skin tone and a smooth texture . her eyebrows are thick and well-groomed, following the natural arch of her face . no visible facial hair, and her skin appears clear and unblemished ."
3475.jpg,W47,"the facial shape is oval, with a balanced bone structure . the eyes are partially closed, suggesting a joyful expression . there is no visible facial hair ."
674.jpg,W47,"the person in the image is a woman with a fair skin tone and a smooth texture . her eyebrows are thick and well-groomed, arching gracefully above her eyes . there is no visible facial hair, and her skin appears clear and unblemished ."
2776.jpg,W47,"the person in the image appears to be a young female with a fair skin tone and a smooth texture . she is looking directly at the camera, and her overall emotional expression is neutral ."
1376.jpg,W47,"the person in the image appears to be a young female with a fair skin tone and a smooth texture . her eyebrows are thin and neatly groomed, framing her eyes . there is no visible facial hair, and her skin appears unblemished ."
3477.jpg,W47,"the person in the image appears to be a young woman with a fair skin tone and a smooth texture . she is looking directly at the camera, giving a sense of curiosity or contemplation . there is no visible facial hair and her skin appears clear and unblemished ."
2774.jpg,W47,"the person in the image appears to be a young female with a fair skin tone and a smooth texture . her eyebrows are thick and well-groomed, arching gracefully above her eyes . there is no visible facial hair and her skin appears clear and unblemished ."
2078.jpg,W47,"the person in the image appears to be a young female with a fair skin tone and a smooth texture . her facial shape is oval, with an almond-shaped bone structure . she is wearing no visible accessories such as earrings, glasses, or piercings ."
2775.jpg,W47,"the individual in the image appears to be a young person with a fair skin tone and a smooth texture . there is no visible facial hair, and the hair is not visible . the overall emotional expression is one of surprise or shock ."
2073.jpg,W47,the person in the image appears to be a young adult with a fair skin tone and a smooth texture . the facial shape is oval and has a balanced bone structure . there is no visible facial hair .
2772.jpg,W47,"the individual in the image appears to be a young adult with a fair skin tone and a smooth texture . the facial shape is oval, with an almond-shaped bone structure, and the eyebrows are thick and well-groomed, following a natural arch ."
2075.jpg,W47,"the person in the image appears to be a young woman with a fair skin tone and a smooth complexion . her facial shape is oval, with an almond-shaped bone structure . the person's overall emotional expression is one of happiness and excitement ."
1378.jpg,W47,"the person in the image appears to be a young female with a fair skin tone and a smooth texture . her eyebrows are thin and neatly groomed, arching gracefully above her eyes . she is looking slightly to her left, with her gaze directed in that direction ."
673.jpg,W47,"the person in the image is a woman with fair skin and a smooth texture . her eyes are large and expressive, with a light-colored iris, possibly blue or green . there is no visible facial hair, and her hair is not visible ."
1373.jpg,W47,"the person in the image appears to be a young adult with a fair skin tone and a smooth texture . there is no visible facial hair, and the hair is not visible . the overall emotion is one of happiness and approachability ."
2777.jpg,W47,"the person in the image appears to be a woman with a fair skin tone and a smooth texture . her facial shape is oval, with an almond-shaped bone structure . the person's overall emotional expression is neutral ."
1375.jpg,W47,"the facial shape is oval, with a prominent and well-defined bone structure . the eyes are almond-shaped and have a light color, possibly blue or green . there is no visible facial hair, and the hair is not visible ."
676.jpg,W47,"the person in the image appears to be a young female with a fair skin tone and a smooth texture . her eyes are almond-shaped and are accentuated by thick, dark eyebrows . there is no visible facial hair, and her skin appears unblemished ."
2074.jpg,W47,"the person in the image is a woman with fair skin and a smooth texture . she is wearing no visible accessories such as earrings, glasses, or piercings . her overall emotional expression appears calm and contemplative ."
678.jpg,W47,"the individual in the image appears to be a person with a fair skin tone and a smooth texture . the facial shape is oval, with an iris, possibly blue or green, and the eyes are almond-shaped ."
3478.jpg,W47,"the individual in the image appears to be a person with a fair skin tone and a smooth texture . the facial shape is oval, with an almond-shaped bone structure ."
2072.jpg,W47,the person in the image is a woman with a fair skin tone and a smooth texture . her eyes are almond-shaped and her eyebrows are thick and arched . there is no visible facial hair .
3474.jpg,W47,"the person in the image appears to be a young female with a fair skin tone and a smooth texture . her eyebrows are thick and well-groomed, arched slightly, and frame her eyes nicely . no visible facial hair, and her skin appears clear and unblemished ."
2077.jpg,W47,"the individual in the image appears to be a young woman with a fair skin tone and a smooth texture . her eyes are almond-shaped and are accentuated by thick, well-groomed eyebrows . she is wearing a black square object on her face, which obscures her eyes and part of her nose ."
3473.jpg,W47,"the person in the image appears to be a woman with a fair skin tone and a smooth texture . she is wearing no visible accessories such as earrings, glasses or piercings ."
