filename,category,caption
313.jpg,M45,"the individual in the image appears to be a male with a fair skin tone and a smooth texture . his eyes are almond-shaped and are framed by thick, dark eyebrows . there is no visible facial hair, and his hair is not visible ."
315.jpg,M46,the individual in the image is a person with a fair skin tone and a smooth texture . the facial shape is oval and has a prominent and well-defined bone structure .
317.jpg,M46,"the individual in the image appears to be a person with a fair skin tone and a smooth texture . the facial shape is oval and has a balanced bone structure . no visible facial hair, such as a mustache, can be provided ."
1020.jpg,M46,"the individual in the image appears to be a person with a fair skin tone and a smooth texture . the facial shape is oval, with an iris, possibly blue or green, and the eyes are almond-shaped ."
319.jpg,M46,"the facial shape is oval, with a balanced bone structure . the eyes are almond-shaped and of a light color, possibly blue or green . there is no visible facial hair, such as a beard or mustache ."
1018.jpg,M46,"the individual in the image is a person with a medium skin tone and a smooth texture . their facial shape is oval, with an iris, possibly blue or green . the eyes are almond-shaped and have a light-colored iris . there is no visible facial hair, such as a mustache ."
320.jpg,M46,"the individual in the image appears to be a person with a fair skin tone and a smooth texture . the facial shape is oval, with an almond-shaped iris, possibly blue or green ."
1017.jpg,M46,"the individual in the image is a person with a fair skin tone and a smooth texture . the facial shape is oval, with an balanced bone structure . eyebrows are thin and neatly groomed, arching slightly above the eyes ."
318.jpg,M46,"the person in the image is a male with a fair skin tone and a smooth texture . his eyebrows are thick and arched, framing his eyes . there is no visible facial hair, and his hair is not visible ."
1019.jpg,M46,"the individual in the image appears to be a young adult with a fair skin tone and a smooth texture . the facial shape is oval, with an almond-shaped bone structure . there is no visible facial hair, such as a beard or mustache ."
316.jpg,M46,"the person in the image is a male with a fair skin tone and a smooth texture . his eyebrows are thick and arched, framing his eyes . there is no visible facial hair, and his hair is short, light brown, and neatly styled ."
321.jpg,M46,"the person in the image appears to be a young individual . the facial shape is oval, with a balanced bone structure . eyebrows are thin and neatly groomed ."
1016.jpg,M46,"the person in the image is a male with a fair skin tone and a smooth texture . his eyes are of medium size, with an iris, possibly blue or green . there is no visible facial hair, and his hair is short, dark, and neatly styled ."
1021.jpg,M46,"the individual in the image appears to be a person with a fair skin tone and a smooth texture . the facial shape is oval, with an almond-shaped bone structure . there is no visible facial hair, such as a beard or mustache ."
1015.jpg,M46,"the individual in the image appears to be a young male with a fair skin tone and a smooth texture . his eyes are of medium size, with an iris, possibly blue or green . there is no visible facial hair, such as a mustache ."
484.jpg,W20,"the person in the image is a young individual with a fair skin tone and a smooth texture . the facial shape is oval, with an balanced bone structure . there is no visible facial hair, and there are no visible accessories or scars ."
1185.jpg,W20,"the individual in the image appears to be a person with a fair skin tone and a smooth texture . the facial shape is oval, with an almond-shaped bone structure . there is no visible facial hair, such as a beard or mustache ."
1187.jpg,W20,"the individual in the image appears to be a young adult with a fair skin tone and a smooth texture . the facial shape is oval, with an oval and symmetrical bone structure . there is no visible facial hair, such as a beard or mustache ."
1189.jpg,W20,"the individual in the image has a medium skin tone with a smooth texture . the eyes are almond-shaped, with an iris, possibly blue or green ."
1184.jpg,W20,"the person in the image is a woman with a fair skin tone and a smooth texture . her eyebrows are thick and well-groomed, arching gracefully above her eyes . there is no visible facial hair, and her hair is dark ."
1186.jpg,W20,"the person in the image is a young individual with a fair skin tone and a smooth texture . the facial shape is oval and has a prominent and well-defined bone structure . there is no visible facial hair, and there are no visible partings or designs ."
485.jpg,W20,"the person in the image is a woman with a medium skin tone and a smooth complexion . she is not wearing any accessories such as earrings, glasses, or piercings ."
483.jpg,W20,"the individual in the image appears to be a young adult . the facial shape is oval, with a balanced bone structure . eyebrows are thin and neatly groomed, arching slightly above eyes ."
486.jpg,W20,"the facial shape is oval, with a prominent and well-defined bone structure . the eyes are almond-shaped, with an iris, possibly blue or green . there is no visible facial hair, such as a mustache ."
1188.jpg,W20,the individual in the image appears to be a person with a fair skin tone and a smooth texture . the facial shape is oval and has a balanced bone structure . there is no visible facial hair .
489.jpg,W20,"the individual in the image appears to be a person with a fair skin tone and a smooth texture . the facial shape is oval, with an symmetrical bone structure . there is no visible facial hair, such as a beard or mustache ."
1183.jpg,W20,"the person in the image is a woman with a fair skin tone and a smooth texture . her eyebrows are thick and well-groomed, arched slightly, and frame her eyes nicely . there is no visible facial hair, and her lips are full and slightly parted ."
488.jpg,W20,"the person in the image appears to be a young individual . the facial shape is oval, with a balanced bone structure . there is no visible facial hair, and the hair is not visible ."
487.jpg,W20,"the individual in the image appears to be a person with a fair skin tone and a smooth texture . the facial shape is oval, with an symmetrical bone structure . there is no visible facial hair, and the hair is not present ."
631.jpg,W41,young woman in the image is a young woman with a fair skin tone and a smooth texture . her facial shape is oval and has a balanced bone structure . she is looking directly at the camera .
1335.jpg,W41,"the person in the image appears to be a woman with a fair skin tone and a smooth texture . her eyebrows are thin and neatly groomed, arching gracefully above her eyes . no visible facial hair, and her skin appears clear and unblemished ."
636.jpg,W41,"the individual in the image appears to be a person with a fair skin tone and a smooth texture . the eyes are almond-shaped, with an balanced bone structure . there is no visible facial hair, such as a beard or mustache ."
630.jpg,W41,"the individual has light brown hair, styled in a casual, slightly tousled manner . the hair texture appears to be straight and fine . there are no visible partsings or designs ."
1332.jpg,W41,"the facial shape is oval, with a balanced bone structure . the eyes are almond-shaped with light color, possibly green or blue ."
635.jpg,W41,"the person in the image is a young woman with a fair skin tone and a smooth texture . she has large, expressive eyes and eyebrows thick and well-groomed, arched slightly . her mouth is closed, showing a neutral expression, with no visible teeth ."
634.jpg,W41,"the person in the image appears to be a young adult with a fair skin tone and a smooth texture . the facial shape is oval, with an almond-shaped bone structure . there is no visible facial hair, such as a beard or mustache ."
1333.jpg,W41,"the facial shape is oval, with a prominent and well-defined bone structure . the eyes are almond-shaped, with an iris, possibly blue or green . there is no visible facial hair, and the skin around the mouth is clear of blemishes or scars ."
632.jpg,W41,"facial shape is oval, with a balanced bone structure . eyes are almond-shaped with light color, possibly blue or green . mouth is closed, showing a neutral expression, with no visible teeth ."
1336.jpg,W41,"the person in the image appears to be a young female with a fair skin tone and a smooth texture . she is not wearing any visible accessories such as earrings, glasses or piercings ."
1331.jpg,W41,"the image is a woman with a fair skin tone and a smooth texture . she is looking directly at the camera, engaging the viewer with her warm and inviting gaze ."
1334.jpg,W41,"the person in the image appears to be a young female with a fair skin tone . her eyes are almond-shaped and a light blue color, giving her a striking and expressive look . there is no visible facial hair, and her skin appears clear and well-maintained ."
1330.jpg,W41,the person in the image is a woman with a fair skin tone and a smooth texture . she is looking directly at the camera . her overall emotional expression is neutral .
633.jpg,W41,"the facial shape is oval, with a prominent and well-defined bone structure . the eyes are partially closed, and while the exact color is not discernible, they seem to be of a light shade . there is no visible facial hair, and the hairline is not visible ."
645.jpg,W43,"a young woman with fair skin and a smooth complexion is in the image . her facial shape is oval, with a balanced bone structure . she has striking blue eyes that are almond-shaped, giving her a bright and expressive look ."
647.jpg,W43,"the person in the image is a woman with fair skin and a smooth texture . her facial shape is oval, with a prominent and well-defined bone structure . she is not wearing any accessories such as earrings, glasses, or piercings ."
649.jpg,W43,"facial shape is oval, with a balanced and symmetrical bone structure . eyebrows are thin and neatly groomed, arching gracefully above her eyes . there is no visible facial hair, and her skin appears unblemished ."
646.jpg,W43,"the person in the image is a woman with fair skin and a smooth texture . she has large, almond-shaped eyes with a balanced bone structure . her nose is straight and of medium size, adding to her refined appearance ."
644.jpg,W43,"the person in the image is a woman with fair skin and a smooth texture . she has large, almond-shaped eyes with a balanced bone structure . her nose is straight and of medium size, adding to her refined appearance ."
1346.jpg,W43,"the person in the image is a woman with fair skin and a smooth texture . she has large, almond-shaped eyes with a balanced bone structure . there is no visible facial hair, and her skin appears clear and unblemished ."
1348.jpg,W43,"the person in the image appears to be a young woman with a fair skin tone and a smooth texture . her eyebrows are thin and neatly groomed, arching gracefully above her eyes . no visible facial hair, and her skin appears clear and unblemished ."
650.jpg,W43,"the person in the image appears to be a young female with fair skin and a smooth texture . her facial shape is oval, with a balanced bone structure ."
1347.jpg,W43,"the person in the image is a woman with fair skin and a smooth texture . her facial shape is oval, with a prominent and well-defined bone structure . the color of her eyes is not visible, but they appear to be of medium size ."
1350.jpg,W43,"the person in the image appears to be a woman with a fair skin tone . her eyes are almond-shaped and a light blue color giving her a striking and expressive look . there is no visible facial hair, and her skin appears clear and unblemished ."
1344.jpg,W43,"the person in the image is a young woman with fair skin and a smooth texture . her facial shape is oval, with a balanced and symmetrical bone structure ."
1349.jpg,W43,"the person in the image appears to be a woman with a fair skin tone and a smooth texture . she is wearing a pair of earrings, which are small and circular . her overall emotional expression is neutral, and she is looking directly at the camera."
648.jpg,W43,"the person in the image appears to be a young female with fair skin and a smooth texture . her facial shape is oval, with a balanced bone structure, giving her a striking and expressive look ."
1345.jpg,W43,"the person in the image is a young woman with fair skin and a smooth texture . she has large, almond-shaped eyes with a balanced bone structure . there is no visible facial hair, and her skin appears clear and unblemished ."
607.jpg,W37,"the person in the image is a woman with a fair skin tone and a smooth texture . she has almond-shaped eyes and eyebrows thin and neatly groomed . her mouth is closed, showing a neutral expression, and teeth are not visible ."
602.jpg,W37,"the person in the image is a woman with fair skin and a smooth texture . her facial shape is oval, with a balanced bone structure . the person's overall appearance is polished and natural . no visible scars or unique facial features that stand out prominently ."
603.jpg,W37,"facial shape is oval, with a balanced bone structure . eyes are almond-shaped and a light blue color . mouth is closed in a gentle smile, showing her teeth ."
1307.jpg,W37,"the person in the image appears to be a woman with a fair skin tone and a smooth texture . her facial shape is oval, with an almond-shaped bone structure . there is no visible facial hair, and her skin appears clear and unblemished ."
1304.jpg,W37,"the person in the image is a woman with fair skin and a smooth texture . her eyes are almond-shaped with a balanced bone structure . there is no visible facial hair, and her hair is not visible ."
1303.jpg,W37,"the person in the image is a woman with a fair skin tone and a smooth texture . her eyebrows are thick and well-groomed, arching gracefully above her eyes . the nose is straight and of medium size, complementing her overall facial features ."
1308.jpg,W37,"facial shape is oval, with a balanced bone structure . eyebrows are thin and neatly groomed, arching gracefully above her eyes . there is no visible facial hair, and her skin appears clear and unblemished ."
605.jpg,W37,"the person in the image is a woman with a fair skin tone and a smooth texture . she is wearing no visible accessories such as earrings, glasses, or piercings . there are no scars or blemishes on her face ."
604.jpg,W37,"the person in the image is a woman with a fair skin tone and a smooth texture . her eyebrows are thin and well-groomed, following the natural arch of her face . she is not wearing any accessories such as earrings, glasses, or piercings ."
608.jpg,W37,"the person in the image is a woman with a fair skin tone and a smooth texture . her eyebrows are thick and well-groomed, arching gracefully above her eyes . no visible facial hair, and her skin appears clear and unblemished ."
1306.jpg,W37,"the person in the image is a woman with a fair skin tone and a smooth texture . she is not wearing any visible accessories such as earrings, glasses, or piercings ."
1305.jpg,W37,"the person in the image appears to be a young woman with a fair skin tone and a smooth texture . her eyes are closed, making it difficult to determine their exact shape or color, but they seem to be of medium size . there is no visible facial hair, and her hair is not visible in the picture ."
606.jpg,W37,"the person in the image is a woman with fair skin and a smooth texture . her facial features include her light blue eyes, thin eyebrows, and straight, dark brown hair ."
1302.jpg,W37,"the person in the image is a woman with a fair skin tone and a smooth texture . her facial shape is oval, with an balanced bone structure . she is not wearing any accessories such as earrings, glasses, or piercings ."
902.jpg,M29,"the individual in the image appears to be a male with a fair skin tone and a smooth texture . his facial shape is oval, with an attractive and well-defined bone structure . he is looking directly at the camera ."
199.jpg,M29,"the person in the image appears to be male with a medium skin tone and a smooth texture . his eyes are thick and arched, framing his eyes, giving a sense of a wide-eyed expression . he is looking directly at the camera ."
896.jpg,M29,the individual in the image is a person with a fair skin tone and a smooth texture . the facial shape is oval and has a prominent and well-defined bone structure .
198.jpg,M29,"the individual in the image appears to be a male with a medium skin tone and a smooth texture . his eyes are almond-shaped, with an iris, possibly blue or green . he is looking directly at the camera ."
197.jpg,M29,"the person in the image is a male with a fair skin tone and a smooth texture . his mouth is closed in a neutral expression, showing a slight smile . there is no visible facial hair, such as a beard or mustache ."
897.jpg,M29,"the person in the image is a male with a fair skin tone and a smooth texture . his facial shape is oval, with an attractive and well-defined bone structure . he is looking directly at the camera ."
900.jpg,M29,"the individual in the image appears to be a young male with a fair skin tone and a smooth texture . his eyes are almond-shaped and are set in a symmetrical position . he is wearing glasses, which have a thin frame and are positioned slightly above the bridge of his nose ."
899.jpg,M29,"the person in the image appears to be a male with a medium skin tone and a smooth texture . his eyes are of medium size and are set in a way that suggests a high cheekbone structure . there is no visible facial hair, such as a beard or mustache ."
202.jpg,M29,"the individual in the image appears to be a male with a fair skin tone and a smooth texture . his eyebrows are thick and dark, arched slightly, and frame his eyes . there is no visible facial hair, such as a mustache ."
201.jpg,M29,"the individual in the image appears to be a young male with a fair skin tone and a smooth texture . his eyes are almond-shaped and are set in a way that gives him a sharp and focused gaze . the person's overall emotional expression is neutral, and he is looking directly at the camera ."
