filename,category,caption
nm0001627_rm1472305920_1927-2-20_2005.jpg,Sidney_Poitier,the person in the image is a male with a distinctive greenish hue to his skin . he has a calm and composed expression .
nm2394794_rm154188288_1987-11-28_2005.jpg,Karen_Gillan,the person in the image has a fair complexion . the background is blurred and indistinct .
nm2394794_rm3963599360_1987-11-28_2005.jpg,Karen_Gillan,the person in the image appears to be a woman with light skin . she has a neutral expression on her face .
nm2394794_rm271628800_1987-11-28_2005.jpg,Karen_Gillan,the person in the image appears to be a young woman with a neutral expression . there are no distinctive facial features that stand out prominently .
nm2394794_rm607702528_1987-11-28_2014.jpg,Karen_Gillan,the person in the image has a fair complexion and is wearing a red lipstick . the background is not discernible .
nm2394794_rm1882892544_1987-11-28_2005.jpg,Karen_Gillan,the person in the image has red hair and is wearing a red top . the background is not visible.
nm2394794_rm1288624896_1987-11-28_2014.jpg,Karen_Gillan,"the person in the image appears to be a woman with a neutral facial expression . she is wearing makeup, including eyeliner and lipstick ."
nm2394794_rm1134865152_1987-11-28_2005.jpg,Karen_Gillan,"the person in the image has a fair complexion . the background is blurred, focusing attention on the individual ."
nm0893257_rm2258483200_1977-7-8_2008.jpg,Milo_Ventimiglia,"the person in the image has a neutral facial expression, with a light skin tone and short hair . there are no distinctive facial features that stand out ."
nm0893257_rm365007872_1977-7-8_2006.jpg,Milo_Ventimiglia,"person in the image has short, dark hair and is wearing a black shirt . they are looking directly at the camera with a serious expression ."
nm0893257_rm2204862720_1977-7-8_2006.jpg,Milo_Ventimiglia,"the person in the image has a neutral facial expression . the background is blurred, focusing attention on the individual's face ."
nm0893257_rm1183880192_1977-7-8_2006.jpg,Milo_Ventimiglia,"person in the image has a neutral facial expression . they have short, dark hair and are wearing a dark-colored shirt ."
nm0893257_rm826209792_1977-7-8_2014.jpg,Milo_Ventimiglia,the person in the image has a neutral expression . they have short hair and are wearing a dark-colored shirt .
nm1694302_rm1165735936_1976-1-26_2006.jpg,Gilles_Marini,"the person in the image appears to be a male with a medium complexion . he has short, dark hair and is wearing glasses ."
nm1694302_rm645639424_1976-1-26_2011.jpg,Gilles_Marini,the person in the image has a medium skin tone and is wearing a dark-colored shirt .
nm1157048_rm2821228288_1980-9-29_2010.jpg,Zachary_Levi,"the person in the image appears to be a male with a broad smile . he has short, dark hair and is wearing a red garment ."
nm1157048_rm95458304_1980-9-29_2008.jpg,Zachary_Levi,the person in the image appears to be a male with short hair . he has a slight smile on his face .
nm1157048_rm2311377408_1980-9-29_2013.jpg,Zachary_Levi,"the person in the image is a male with short, dark hair and a light beard ."
nm1157048_rm1632407040_1980-9-29_2009.jpg,Zachary_Levi,the image appears to be a young male with short hair . he has a neutral facial expression with a slight hint of concern or contemplation .
nm1157048_rm1522848256_1980-9-29_2013.jpg,Zachary_Levi,"the person in the image is a male with a beard, wearing a yellow shirt ."
nm1157048_rm1579714304_1980-9-29_2010.jpg,Zachary_Levi,"the person in the image is a male with a light complexion . he has short, dark hair and is smiling broadly ."
nm1157048_rm4123112192_1980-9-29_2007.jpg,Zachary_Levi,"the person in the image has a neutral expression, with a light complexion and short hair ."
nm1157048_rm3686831104_1980-9-29_2007.jpg,Zachary_Levi,the person in the image appears to be a young male with curly hair . he has a slight smile on his face .
nm1157048_rm3087109888_1980-9-29_2007.jpg,Zachary_Levi,"the person in the image appears to be a male with short, dark hair . his eyebrows slightly furrowed and his mouth closed ."
nm1157048_rm861702912_1980-9-29_2007.jpg,Zachary_Levi,"the person in the image has short, dark hair and is wearing a white shirt . the background is blurred making it difficult to describe ."
nm1157048_rm4027419392_1980-9-29_2007.jpg,Zachary_Levi,"the person in the image appears to be a male with a light complexion . he has short, dark hair and is wearing a white shirt ."
nm1157048_rm2786433024_1980-9-29_2007.jpg,Zachary_Levi,"the person in the image has short, dark hair . the background is blurred and indistinct ."
nm1157048_rm2933960960_1980-9-29_2007.jpg,Zachary_Levi,"the person in the image has short hair and is wearing a dark outfit . background is dark, which contrasts with the person's lighter skin tone ."
nm1157048_rm2703787776_1980-9-29_2010.jpg,Zachary_Levi,"the person in the image is a man with a broad smile . he has short, dark hair and is wearing a light-colored shirt ."
nm0779325_rm514954240_1972-4-4_2007.jpg,Jill_Scott,"the person in the image has a neutral expression, with a slight hint of a smile . they have dark skin and are wearing a dark-colored hat ."
nm0779325_rm1629464576_1972-4-4_2012.jpg,Jill_Scott,"the person in the image has a warm, friendly expression . they have dark skin and are wearing a pair of earrings ."
nm0779325_rm1950854144_1972-4-4_2008.jpg,Jill_Scott,the person in the image appears to be a woman with a neutral facial expression . her face is partially obscured by a blurred background .
nm0000450_rm4071920640_1967-7-23_2008.jpg,Philip_Seymour_Hoffman,the person in the image is wearing glasses and has a neutral expression . the person wearing glasses is wearing sunglasses .
nm0000450_rm4004089600_1967-7-23_2010.jpg,Philip_Seymour_Hoffman,"the person in the image appears to be a middle-aged individual . the face is slightly blurred, making it difficult to discern specific facial features ."
nm0000450_rm549629952_1967-7-23_2011.jpg,Philip_Seymour_Hoffman,"the person in the image is a middle-aged individual with a beard and glasses . the background is blurred, focusing attention on the person's face ."
nm0000450_rm3013837056_1967-7-23_2010.jpg,Philip_Seymour_Hoffman,the person in the image has a round face with a prominent chin and a double chin . the expression appears to be neutral or slightly serious .
nm0000450_rm2000525312_1967-7-23_2002.jpg,Philip_Seymour_Hoffman,the person in the image has a neutral facial expression . the individual appears to be male with short hair and a fair complexion.
nm0000450_rm4290024448_1967-7-23_2008.jpg,Philip_Seymour_Hoffman,"the person in the image is a middle-aged individual with short, light-colored hair and is wearing glasses ."
nm0000450_rm1312391424_1967-7-23_2010.jpg,Philip_Seymour_Hoffman,"the person in the image is a middle-aged individual with short, light-colored hair and a beard. they are wearing glasses and have a neutral facial expression."
nm0000450_rm2079690240_1967-7-23_2009.jpg,Philip_Seymour_Hoffman,the person in the image has a beard and is wearing glasses . the background is not visible .
nm0000450_rm2417743360_1967-7-23_2014.jpg,Philip_Seymour_Hoffman,the person in the image is a middle-aged man with a beard and mustache .
nm0000450_rm2631112704_1967-7-23_2002.jpg,Philip_Seymour_Hoffman,the person in the image is a man with a red beard and glasses . he is smiling and looking at the camera .
nm0000450_rm1733204480_1967-7-23_2006.jpg,Philip_Seymour_Hoffman,"the person in the image is a bearded individual with glasses, wearing a neutral expression ."
nm0885840_rm1638511104_1986-5-12_2011.jpg,Emily_VanCamp,"the person in the image has blonde hair and is wearing a white shirt . background is blurred, making it difficult to describe ."
nm0885840_rm2530196736_1986-5-12_2011.jpg,Emily_VanCamp,the person in the image has a fair complexion and is wearing a purple top . the background is blurred making it difficult to describe .
nm0885840_rm1104075520_1986-5-12_2014.jpg,Emily_VanCamp,"the person in the image appears to be a woman with red hair . she is smiling broadly, showing her teeth, and has a joyful expression ."
nm0885840_rm2186534656_1986-5-12_2011.jpg,Emily_VanCamp,the person in the image appears to be a woman with light skin and dark hair . she has a neutral expression on her face with her eyes looking slightly to the side .
nm0885840_rm386253824_1986-5-12_2011.jpg,Emily_VanCamp,the person in the image appears to be a woman with blonde hair . her facial expression conveys a sense of happiness or contentment .
nm0885840_rm3126058752_1986-5-12_2011.jpg,Emily_VanCamp,person in the image has light skin and is wearing a red top . background is blurred and indistinct .
nm0885840_rm3046551296_1986-5-12_2011.jpg,Emily_VanCamp,the person in the image appears to be a young woman with light skin and blonde hair .
nm0885840_rm4001018880_1986-5-12_2011.jpg,Emily_VanCamp,"the person in the image has long hair and is wearing a dark top . the background is blurred, making it difficult to describe ."
nm0885840_rm1361037824_1986-5-12_2011.jpg,Emily_VanCamp,"the person in the image has a fair complexion and is wearing a dark top . the background is blurred, making it difficult to discern specific details ."
nm0885840_rm3487346432_1986-5-12_2011.jpg,Emily_VanCamp,the person in the image has a fair complexion and is wearing a white shirt . the background is blurred making it difficult to describe .
nm0885840_rm4275490816_1986-5-12_2011.jpg,Emily_VanCamp,the person in the image has a fair complexion and is wearing a light-colored top . the background is blurred making it difficult to discern specific details .
nm0885840_rm2390489344_1986-5-12_2011.jpg,Emily_VanCamp,the person in the image appears to be a woman with light skin . she is wearing a white top and has a slight smile on her face .
nm0885840_rm3776360448_1986-5-12_2011.jpg,Emily_VanCamp,the person in the image is wearing a white top . they have shoulder-length hair and are smiling .
nm0885840_rm582723072_1986-5-12_2011.jpg,Emily_VanCamp,"the person in the image has a fair complexion and is wearing a dark top . the background is blurred, making it difficult to discern specific details ."
nm0885840_rm724940544_1986-5-12_2011.jpg,Emily_VanCamp,the image appears to be a young woman with a neutral facial expression . there are no distinctive facial features that stand out prominently .
nm0885840_rm2906978304_1986-5-12_2011.jpg,Emily_VanCamp,the person in the image appears to be a woman with a neutral facial expression . there are no distinctive facial features that stand out prominently .
nm0885840_rm1444923904_1986-5-12_2011.jpg,Emily_VanCamp,"the person in the image appears to be a woman with a neutral facial expression . she is wearing makeup, including eyeliner and lipstick ."
nm0001675_rm2891619072_1968-6-20_2005.jpg,Robert_Rodriguez,the person in the image appears to be a male with short hair . he is wearing glasses and has a neutral expression on his face .
nm0001675_rm3040974592_1968-6-20_2007.jpg,Robert_Rodriguez,the person in the image is a man with a beard and is wearing a hat .
nm0001675_rm1868667648_1968-6-20_2002.jpg,Robert_Rodriguez,the person in the image is a male with short hair . he has a neutral facial expression .
nm0001675_rm1018206208_1968-6-20_2006.jpg,Robert_Rodriguez,the person in the image is a male with a beard and mustache . he has a neutral facial expression .
nm0001675_rm2277087232_1968-6-20_2005.jpg,Robert_Rodriguez,the person in the image is a male with short hair . he has a slight smile on his face.
nm0001675_rm4103911424_1968-6-20_2011.jpg,Robert_Rodriguez,"the person in the image is a male with a broad smile, showing teeth, and wearing a black hat ."
nm0000187_rm407213056_1958-8-16_2010.jpg,Madonna,the person in the image appears to be a woman with blonde hair . she has a neutral facial expression and is looking slightly to the side .
nm0000187_rm3763509760_1958-8-16_2006.jpg,Madonna,"the person in the image has long, reddish-brown hair . they are smiling, showing their teeth ."
nm0000187_rm19831296_1958-8-16_2005.jpg,Madonna,the person in the image has blonde hair and is wearing a hoop earring .
nm0000187_rm1697551360_1958-8-16_2008.jpg,Madonna,person in the image has blonde hair and is wearing a black top . they are smiling and looking directly at the camera .
nm0000187_rm2622003712_1958-8-16_1999.jpg,Madonna,"the person in the image is a woman with blonde hair . she has a warm, friendly smile and is looking at the camera ."
nm0000187_rm1219293440_1958-8-16_2015.jpg,Madonna,the person in the image appears to be a woman with blonde hair . she is holding a microphone close to her mouth suggesting she is singing or speaking .
nm0000187_rm1663996928_1958-8-16_2008.jpg,Madonna,the person in the image appears to be a woman with blonde hair . she has a neutral expression on her face .
nm0000187_rm2920938752_1958-8-16_2015.jpg,Madonna,"the person in the image is a woman with curly hair . she has a cheerful expression, with a wide smile and closed eyes ."
nm0000187_rm1680774144_1958-8-16_2008.jpg,Madonna,the person in the image is wearing a pink top . they are smiling and have a confident expression .
nm0000187_rm2200407552_1958-8-16_1992.jpg,Madonna,"the person in the image has a light complexion and is wearing a dark top . the background is blurred, making it difficult to discern specific details ."
nm0026364_rm3831073280_1970-8-15_1990.jpg,Anthony_Anderson,the person in the image has a round face with a beard and mustache . expression on the face is neutral .
nm0026364_rm1993262336_1970-8-15_2014.jpg,Anthony_Anderson,"the person in the image appears to be a male with a serious facial expression, featuring a furrowed brow and a slightly open mouth, suggesting a state of concern or intensity ."
nm0026364_rm391420416_1970-8-15_2005.jpg,Anthony_Anderson,the person in the image has a beard and is wearing a red shirt . the background is not visible.
nm0026364_rm496105472_1970-8-15_2014.jpg,Anthony_Anderson,the person in the image appears to be a male with a serious expression on his face . he has a distinctive greenish hue to his skin .
nm0026364_rm1688377344_1970-8-15_2005.jpg,Anthony_Anderson,the person in the image is a man with a cheerful expression . he features a broad smile and a friendly demeanor .
nm0026364_rm4234320384_1970-8-15_2005.jpg,Anthony_Anderson,"the person in the image is a man with a beard . he is smiling, showing his teeth, and has a friendly expression ."
nm0026364_rm2065864704_1970-8-15_2003.jpg,Anthony_Anderson,"the person in the image appears to be a male with a distinctive green face . he is making a loud, open-mouthed expression ."
nm0026364_rm987011072_1970-8-15_2001.jpg,Anthony_Anderson,"the person in the image is a male with a medium skin tone . he has a smile on his face, showing his teeth ."
nm0674782_rm3842222080_1963-8-7_2008.jpg,Harold_Perrineau,the person in the image is a man with a serious expression . it features a prominent mustache and a slightly furrowed brow .
nm0674782_rm821025536_1963-8-7_2004.jpg,Harold_Perrineau,the person in the image appears to be a male with a dark complexion . he has a focused and intense expression on his face .
nm0018734_rm105283584_1973-5-17_2010.jpg,Sasha_Alexander,the person in the image appears to be a woman with blonde hair . she has a slight smile on her face and eyes are looking upwards .
nm0000163_rm254390272_1937-8-8_1978.jpg,Dustin_Hoffman,the person in the image has a medium skin tone . the background is blurred and indistinct .
nm0000163_rm452112640_1937-8-8_2011.jpg,Dustin_Hoffman,the person in the image has a neutral facial expression . the individual appears to be middle-aged or older with visible wrinkles .
nm0000163_rm2760934400_1937-8-8_2010.jpg,Dustin_Hoffman,"the person in the image has a serious expression with a neutral or slightly concerned look on their face . they have short, dark hair and are wearing a dark-colored shirt ."
nm0000163_rm3013381376_1937-8-8_2004.jpg,Dustin_Hoffman,"the individual appears to be male with short, dark hair and a prominent nose . there are no distinctive facial features that stand out prominently ."
nm0000163_rm2667812608_1937-8-8_2008.jpg,Dustin_Hoffman,"the person in the image is a man with short hair, wearing glasses, and has a slight smile on his face ."
nm0000163_rm3114044672_1937-8-8_2004.jpg,Dustin_Hoffman,the person appears to be a middle-aged individual with visible wrinkles and a slight smile . the background is not discernible .
nm0000163_rm2201603072_1937-8-8_1973.jpg,Dustin_Hoffman,the person in the image has a neutral expression and is wearing round glasses . the background is not visible.
nm0000163_rm4009073408_1937-8-8_2003.jpg,Dustin_Hoffman,"the person in the image is a middle-aged individual . they have a warm, friendly expression with a slight smile ."
nm0000163_rm3291448576_1937-8-8_1967.jpg,Dustin_Hoffman,the person in the image appears to be a young male with short hair . he has a wide smile and eyes that seem crinkling at the corners .
nm0000163_rm4130309376_1937-8-8_1967.jpg,Dustin_Hoffman,"the person in the image appears to be male, with short hair and a slight smile . background is not visible, focusing solely on the individual's face ."
nm0000163_rm4108752128_1937-8-8_2008.jpg,Dustin_Hoffman,"the person in the image is a middle-aged individual with short, light-colored hair . they are wearing glasses and have a slight smile on their face ."
nm0000163_rm3174681600_1937-8-8_1973.jpg,Dustin_Hoffman,the person in the image has a round face with a prominent mustache . expression appears to be serious or contemplative .
nm0000163_rm1984463872_1937-8-8_2010.jpg,Dustin_Hoffman,the person in the image appears to be a middle-aged individual . they have a neutral facial expression and are wearing glasses .
nm0000163_rm3090795520_1937-8-8_1973.jpg,Dustin_Hoffman,"the person in the image has a weathered face with deep wrinkles and a slight smile, suggesting a sense of contentment or wisdom ."
nm0000163_rm1702009600_1937-8-8_1999.jpg,Dustin_Hoffman,"the person in the image is a middle-aged individual with short, dark hair . they are wearing glasses and have a warm smile on their face ."
nm0000163_rm2325515520_1937-8-8_2004.jpg,Dustin_Hoffman,"the person in the image has a serious expression, with a neutral or slightly concerned look on their face . the background is blurred and indistinct ."
nm0000163_rm1429057024_1937-8-8_2012.jpg,Dustin_Hoffman,"the face is slightly blurred, making it difficult to discern specific facial features or any distinctive marks . background is indistinct and does not provide additional context ."
nm0000163_rm1026804736_1937-8-8_1998.jpg,Dustin_Hoffman,"the person in the image has a neutral facial expression, with a slight hint of a frown . they have short, dark hair and are wearing a dark-colored shirt ."
nm0000163_rm3453139712_1937-8-8_1988.jpg,Dustin_Hoffman,"person in the image has a neutral facial expression . they have short, dark hair and are wearing glasses ."
nm1396022_rm3675753216_1979-6-7_2008.jpg,Anna_Torv,the person in the image appears to be a woman with blonde hair . she has a neutral expression on her face .
nm1396022_rm3291197440_1979-6-7_2008.jpg,Anna_Torv,the person in the image appears to be a woman with light skin . she has a concerned or worried expression on her face .
nm1396022_rm1011911424_1979-6-7_2008.jpg,Anna_Torv,the person in the image appears to be a woman with blonde hair . she has a neutral facial expression .
nm1396022_rm3107951616_1979-6-7_2008.jpg,Anna_Torv,"the person in the image has fair skin and is wearing a light-colored top . the background is blurred, making it difficult to describe."
nm1396022_rm933538560_1979-6-7_2008.jpg,Anna_Torv,"the person in the image has blonde hair and is wearing a white top . they are smiling, showing their teeth and have a joyful expression ."
nm1396022_rm3689516544_1979-6-7_2008.jpg,Anna_Torv,the person in the image appears to be a woman with short hair . she has a neutral expression on her face .
nm1396022_rm197694464_1979-6-7_2008.jpg,Anna_Torv,the person in the image appears to be a woman with light skin . she has a neutral expression on her face .
nm1396022_rm1408153856_1979-6-7_2008.jpg,Anna_Torv,the person in the image appears to be a woman with fair skin and blue eyes . she has a neutral expression on her face.
nm1396022_rm3220222464_1979-6-7_2008.jpg,Anna_Torv,"the person in the image has short, light-colored hair . the background is blurred, focusing attention on the individual ."
nm1396022_rm3002118656_1979-6-7_2008.jpg,Anna_Torv,the person in the image appears to be a woman with light skin . she has a neutral expression on her face .
nm1396022_rm3574968832_1979-6-7_2008.jpg,Anna_Torv,the person in the image appears to be a woman with green eyes and light skin .
nm1396022_rm851292416_1979-6-7_2008.jpg,Anna_Torv,the image appears to be a woman with a neutral expression . she has short hair and is wearing a light-colored top .
nm1396022_rm3891307008_1979-6-7_2008.jpg,Anna_Torv,the person in the image appears to be a woman with a neutral facial expression . there are no distinctive facial features that stand out prominently .
nm1396022_rm1926993664_1979-6-7_2008.jpg,Anna_Torv,the person in the image has a fair complexion and is wearing a blue top .
nm1396022_rm2753801472_1979-6-7_2008.jpg,Anna_Torv,the person in the image has a fair complexion and is wearing a light-colored top .
nm1396022_rm3291386880_1979-6-7_2008.jpg,Anna_Torv,the person in the image appears to be a woman with fair skin and blue eyes . she has a neutral expression on her face.
nm1396022_rm1176013056_1979-6-7_2008.jpg,Anna_Torv,the person in the image appears to be a woman with short hair . she is holding a phone to her ear and has a neutral expression .
nm1396022_rm1883745280_1979-6-7_2008.jpg,Anna_Torv,the person in the image appears to be a woman with a neutral expression . there are no distinctive facial features that stand out prominently .
nm1396022_rm3517089280_1979-6-7_2008.jpg,Anna_Torv,"the person in the image has long, straight hair and is wearing a light-colored top . background is blurred, making it difficult to describe ."
nm1396022_rm797017856_1979-6-7_2008.jpg,Anna_Torv,the person in the image has red hair and is wearing a pink top . the expression appears to be neutral .
nm1396022_rm580893952_1979-6-7_2008.jpg,Anna_Torv,the person in the image has fair skin and blonde hair . the background is blurred and indistinct .
nm1396022_rm713666304_1979-6-7_2008.jpg,Anna_Torv,the person in the image is a woman with green eyes and fair skin . she has a neutral expression on her face .
nm0000193_rm2324076800_1962-11-11_2003.jpg,Demi_Moore,"the person in the image has a neutral facial expression, with a clear complexion and long, dark hair . there are no distinctive features that stand out prominently."
nm0000193_rm1728819968_1962-11-11_1985.jpg,Demi_Moore,the person in the image has a neutral facial expression . they have a fair complexion and are wearing light-colored makeup .
nm0000193_rm2142476288_1962-11-11_1996.jpg,Demi_Moore,the person in the image appears to be a woman with a neutral facial expression . she has light skin and is wearing a red top .
nm0000193_rm2065013248_1962-11-11_2006.jpg,Demi_Moore,"the person in the image appears to be a woman with medium skin tone and brown eyes . the background of the image is not visible, focusing solely on her face ."
nm0000193_rm1590676480_1962-11-11_1992.jpg,Demi_Moore,"the person in the image has a fair complexion . the background is blurred, focusing attention on the individual ."
nm0000193_rm1941149696_1962-11-11_1996.jpg,Demi_Moore,the person in the image appears to be a woman with a light complexion . her facial expression is neutral and the background is not visible .
nm0000193_rm2148109824_1962-11-11_1988.jpg,Demi_Moore,the person in the image has a neutral facial expression . the individual is wearing a light-colored top .
nm0000193_rm2386925056_1962-11-11_2007.jpg,Demi_Moore,"the person in the image has dark hair and is wearing a white top . the background is blurred, making it difficult to describe ."
nm0000193_rm3920004352_1962-11-11_2011.jpg,Demi_Moore,the person in the image has a fair complexion and is wearing a purple garment . the background is not visible.
nm0000193_rm4261383424_1962-11-11_2009.jpg,Demi_Moore,"the person in the image appears to be a woman with long, dark hair . she has a neutral facial expression and is wearing makeup."
nm0000193_rm643531264_1962-11-11_2010.jpg,Demi_Moore,the person in the image has a fair complexion and is wearing a light-colored top . the background is blurred making it difficult to describe .
nm0000193_rm1907595264_1962-11-11_1996.jpg,Demi_Moore,the person in the image has a neutral facial expression . the background is not visible .
nm0000193_rm4245330432_1962-11-11_1994.jpg,Demi_Moore,"the person in the image has a fair complexion and is wearing a red lipstick . the background is blurred, making it difficult to describe ."
nm0000193_rm220567552_1962-11-11_2007.jpg,Demi_Moore,the person in the image appears to be a woman with a neutral facial expression . she has a fair complexion and her hair is pulled back .
nm0000193_rm2403702272_1962-11-11_2007.jpg,Demi_Moore,"person in the image has a neutral facial expression . they have short, dark hair and are wearing a dark outfit ."
nm0000193_rm1680521728_1962-11-11_2007.jpg,Demi_Moore,the person in the image appears to be a woman with a serious expression on her face . there are no distinctive facial features that stand out prominently .
nm0000193_rm4030107136_1962-11-11_1986.jpg,Demi_Moore,the person in the image has a neutral facial expression . the individual has short hair and is wearing a light-colored top .
nm0000193_rm2649266432_1962-11-11_1995.jpg,Demi_Moore,the person in the image has a neutral facial expression with a clear complexion and distinct facial features .
nm0333410_rm3458892800_1978-7-12_2004.jpg,Topher_Grace,the person in the image is a young man with short hair and glasses . he has a neutral facial expression.
nm0333410_rm3425338368_1978-7-12_2004.jpg,Topher_Grace,"the person in the image is a young man with short hair, wearing glasses, and has a neutral facial expression ."
nm0333410_rm696039680_1978-7-12_2011.jpg,Topher_Grace,"the person in the image has a beard and is wearing a black shirt . background is blurred, making it difficult to describe ."
nm0333410_rm972331776_1978-7-12_2007.jpg,Topher_Grace,the person in the image has short hair and is wearing glasses . they are smiling and appear to be of a light complexion.
nm0333410_rm4231038208_1978-7-12_2011.jpg,Topher_Grace,"the person in the image has a neutral facial expression, with a light complexion and short hair . they appear to be male, and there are no distinctive features visible ."
nm0333410_rm419864832_1978-7-12_2013.jpg,Topher_Grace,"the image appears to be a male with a neutral facial expression . he has short, dark hair and is wearing a light-colored shirt ."
nm0333410_rm1031584000_1978-7-12_2011.jpg,Topher_Grace,"the person in the image has a beard and is wearing a red shirt . background is blurred, making it difficult to describe ."
nm0333410_rm2841559808_1978-7-12_2014.jpg,Topher_Grace,the person in the image is a male with short hair . he has a serious expression on his face .
nm0333410_rm915574528_1978-7-12_2010.jpg,Topher_Grace,"the person in the image has a light complexion . they have short, dark hair and are smiling ."
nm0333410_rm2841805568_1978-7-12_2010.jpg,Topher_Grace,the person in the image has short hair and is wearing glasses . they are looking directly at the camera with a neutral expression .
nm1404825_rm2003894016_1992-10-31_2011.jpg,Vanessa_Marano,"the person in the image appears to be a woman with a neutral facial expression . she has dark eyebrows, a straight nose, and is looking slightly to the side ."
nm1404825_rm3469786624_1992-10-31_2011.jpg,Vanessa_Marano,the person in the image has a fair complexion and is wearing a purple top . the background of the image is not visible .
nm1404825_rm628862208_1992-10-31_2011.jpg,Vanessa_Marano,the person in the image appears to be a woman with a neutral facial expression . her hair is not visible in the frame .
nm1404825_rm1769012992_1992-10-31_2011.jpg,Vanessa_Marano,the person in the image appears to be a woman with a neutral facial expression . there are no distinctive features or background elements to describe .
nm0000670_rm535214848_1961-5-31_2011.jpg,Lea_Thompson,person in the image has red hair and is wearing a necklace . they are smiling and looking directly at the camera .
nm0000670_rm3845623296_1961-5-31_1989.jpg,Lea_Thompson,the person in the image has a round face with a neutral expression . they have short hair and are wearing a patterned garment .
nm0000670_rm882480128_1961-5-31_2008.jpg,Lea_Thompson,"the person in the image has blonde hair and is wearing earrings . they are smiling, showing their teeth ."
nm0000670_rm242403328_1961-5-31_1995.jpg,Lea_Thompson,"the person in the image is a woman with a warm, friendly expression . she has light skin and her hair is auburn ."
nm0000670_rm2799805184_1961-5-31_2013.jpg,Lea_Thompson,the person in the image has light skin and is wearing earrings . they have a neutral facial expression .
nm0000670_rm3528688640_1961-5-31_1984.jpg,Lea_Thompson,the person in the image has a neutral facial expression . they appear to be of a light complexion and have a fair amount of hair .
nm0000670_rm3377693696_1961-5-31_1984.jpg,Lea_Thompson,"the person in the image has a fair complexion . the background is blurred, focusing attention on the individual ."
nm0000270_rm172788224_1970-2-4_2009.jpg,Gabrielle_Anwar,"the person in the image has a fair complexion . they have short, straight hair and are smiling ."
nm0000270_rm2881346048_1970-2-4_2007.jpg,Gabrielle_Anwar,"the person in the image has a fair complexion and is wearing a dark top . the background is blurred, making it difficult to discern specific details ."
nm0000270_rm2988223232_1970-2-4_2007.jpg,Gabrielle_Anwar,"the person in the image has long, dark hair and is wearing a dark top . background is blurred, making it difficult to describe ."
nm0000270_rm1228774144_1970-2-4_2007.jpg,Gabrielle_Anwar,"the person in the image has long, straight hair and is wearing a light-colored top . background is blurred, making it difficult to describe ."
