row,original,cleaned,removed_sentences
40,"The person in the image appears to be a young woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and they are expressive, giving a sense of curiosity or contemplation. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. Her nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is a vibrant shade of red, styled in loose waves that fall just above her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and she is looking slightly to her left, giving a sense of engagement with something off-camera.","The person in the image appears to be a young woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and they are expressive, giving a sense of curiosity or contemplation. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. Her nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is a vibrant shade of red, styled in loose waves that fall just above her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and she is looking slightly to her left, giving a sense of engagement with something off-camera.",[]
44,"The person in the image is a woman with fair skin and a smooth texture. Her facial shape is oval, with a balanced bone structure. She has large, round eyes with a light green hue, giving her a striking and expressive look. Her eyebrows are thick and arched, framing her eyes. The nose is straight and medium-sized, complementing her overall facial features. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is short and light brown, styled in a neat, straight manner. The hairline is straight, and there are no visible partings or designs. She is wearing glasses with a thin, metallic frame, which sit comfortably on her nose. There are no visible accessories such as earrings or piercings. The person's overall emotional expression is neutral, and she is looking directly at the camera, making eye contact with the viewer.","The person in the image is a woman with fair skin and a smooth texture. Her facial shape is oval, with a balanced bone structure. She has large, round eyes with a light green hue, giving her a striking and expressive look. Her eyebrows are thick and arched, framing her eyes. The nose is straight and medium-sized, complementing her overall facial features. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is short and light brown, styled in a neat, straight manner. The hairline is straight, and there are no visible partings or designs. She is wearing glasses with a thin, metallic frame, which sit comfortably on her nose. There are no visible accessories such as earrings or piercings. The person's overall emotional expression is neutral, and she is looking directly at the camera, making eye contact with the viewer.",[]
57,"The individual in the image appears to be a young person with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped and of a light color, possibly blue or green. The eyebrows are thin and neatly groomed, arching slightly above the eyes. The nose is straight and of average size, with a smooth bridge and tip. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, and the skin appears clear and unblemished.  The individual has light-colored hair, which is short and neatly styled, possibly with a side parting. The hairline is straight and even. There are no visible accessories such as earrings, glasses, or piercings. The overall emotional expression is neutral, and the gaze is directed slightly to the left of the camera. The person's overall appearance is clean and well-groomed, with no distinctive marks or unique facial features that stand out prominently.","The individual in the image appears to be a young person with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped and of a light color, possibly blue or green. The eyebrows are thin and neatly groomed, arching slightly above the eyes. The nose is straight and of average size, with a smooth bridge and tip. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, and the skin appears clear and unblemished. The individual has light-colored hair, which is short and neatly styled, possibly with a side parting. The hairline is straight and even. There are no visible accessories such as earrings, glasses, or piercings. The overall emotional expression is neutral, and the gaze is directed slightly to the left of the camera. The person's overall appearance is clean and well-groomed, with no distinctive marks or unique facial features that stand out prominently.",[]
60,"The person in the image appears to be a young woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and they are expressive, giving her a thoughtful and slightly introspective gaze. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. Her nose is straight and well-defined, with a slight curve at the tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is a light brown color, styled in loose curls that frame her face. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall emotional expression is calm and contemplative. She is looking directly at the camera, with her eyes focused and her gaze steady.","The person in the image appears to be a young woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and they are expressive, giving her a thoughtful and slightly introspective gaze. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. Her nose is straight and well-defined, with a slight curve at the tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is a light brown color, styled in loose curls that frame her face. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall emotional expression is calm and contemplative. She is looking directly at the camera, with her eyes focused and her gaze steady.",[]
67,"The person in the image appears to be a young female with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and they are expressive, giving her a thoughtful appearance. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. Her nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a slight smile, showing a set of teeth that are straight and white. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is light brown, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and there are no visible accessories or piercings. The overall emotional expression on her face is calm and introspective, with her gaze directed slightly to the side, suggesting a moment of contemplation or distraction. There are no visible scars, wrinkles, or other unique facial features that stand out. The person's overall appearance is one of gentle poise and quiet confidence.","The person in the image appears to be a young female with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and they are expressive, giving her a thoughtful appearance. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. Her nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a slight smile, showing a set of teeth that are straight and white. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is light brown, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and there are no visible accessories or piercings. The overall emotional expression on her face is calm and introspective, with her gaze directed slightly to the side, suggesting a moment of contemplation or distraction. There are no visible scars, wrinkles, or other unique facial features that stand out. The person's overall appearance is one of gentle poise and quiet confidence.",[]
68,"The person in the image appears to be a young individual with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped and dark brown, with a slight hint of a reddish tint, possibly due to lighting or a natural flush. The eyebrows are thick and arched, framing the eyes. The nose is straight and of medium size, with a smooth bridge and tip. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, such as a beard or mustache.  The individual has short, straight hair that is a light brown color. The hairline is straight, and there are no visible partings or designs. The hair appears to be well-groomed and neatly styled. There are no visible accessories, such as earrings, glasses, or piercings. The skin shows no scars, blemishes, or wrinkles, and there are no other unique facial features visible.  The person's overall emotional expression is neutral, with a slight hint of a smile. The gaze is directed slightly to the left of the camera, giving a sense of engagement with something or someone off-frame.","The person in the image appears to be a young individual with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped and dark brown, with a slight hint of a reddish tint, possibly due to lighting or a natural flush. The eyebrows are thick and arched, framing the eyes. The nose is straight and of medium size, with a smooth bridge and tip. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, such as a beard or mustache. The individual has short, straight hair that is a light brown color. The hairline is straight, and there are no visible partings or designs. The hair appears to be well-groomed and neatly styled. There are no visible accessories, such as earrings, glasses, or piercings. The skin shows no scars, blemishes, or wrinkles, and there are no other unique facial features visible. The person's overall emotional expression is neutral, with a slight hint of a smile. The gaze is directed slightly to the left of the camera, giving a sense of engagement with something or someone off-frame.",[]
70,"The person in the image appears to be a young female with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and they are expressive, giving a sense of curiosity or attentiveness. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. Her nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a natural expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is auburn, with a soft texture, and it is styled in a casual, slightly tousled manner. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall emotional expression is neutral, with a slight hint of curiosity or engagement.  The person is looking directly at the camera, with her eyes making direct contact, which gives a sense of connection and engagement with the viewer.","The person in the image appears to be a young female with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and they are expressive, giving a sense of curiosity or attentiveness. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. Her nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a natural expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is auburn, with a soft texture, and it is styled in a casual, slightly tousled manner. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall emotional expression is neutral, with a slight hint of curiosity or engagement. The person is looking directly at the camera, with her eyes making direct contact, which gives a sense of connection and engagement with the viewer.",[]
115,"The individual in the image appears to be a young adult with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced and symmetrical bone structure. The eyes are almond-shaped with a light color, possibly blue or green, and are set in a medium distance apart. The eyebrows are thick and well-groomed, arching gracefully above the eyes. The nose is straight and of average size, with a smooth bridge and tip. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, such as a beard or mustache.  The individual has short, dark hair that is neatly styled, with a slight parting on the side. The hairline is straight and clean, with no visible scars or blemishes. There are no visible accessories, such as earrings, glasses, or piercings. The overall emotional expression is neutral, with a slight hint of calmness. The gaze is directed slightly to the left of the camera, giving a sense of attentiveness or contemplation.  This person's distinct features, including the almond-shaped eyes, thick eyebrows, straight nose, and neatly styled hair, make them easily distinguishable from others.","The individual in the image appears to be a young adult with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced and symmetrical bone structure. The eyes are almond-shaped with a light color, possibly blue or green, and are set in a medium distance apart. The eyebrows are thick and well-groomed, arching gracefully above the eyes. The nose is straight and of average size, with a smooth bridge and tip. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, such as a beard or mustache. The individual has short, dark hair that is neatly styled, with a slight parting on the side. The hairline is straight and clean, with no visible scars or blemishes. There are no visible accessories, such as earrings, glasses, or piercings. The overall emotional expression is neutral, with a slight hint of calmness. The gaze is directed slightly to the left of the camera, giving a sense of attentiveness or contemplation. This person's distinct features, including the almond-shaped eyes, thick eyebrows, straight nose, and neatly styled hair, make them easily distinguishable from others.",[]
128,"The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color that could be described as a soft, pale hue. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is a vibrant shade of red, styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and she is looking directly at the camera with a soft gaze.  This person's unique features, such as her vibrant red hair and light-colored eyes, set her apart from others. The subtle details, such as the thin eyebrows and the smooth texture of her skin, add to her distinct appearance.","The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color that could be described as a soft, pale hue. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is a vibrant shade of red, styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and she is looking directly at the camera with a soft gaze. This person's unique features, such as her vibrant red hair and light-colored eyes, set her apart from others. The subtle details, such as the thin eyebrows and the smooth texture of her skin, add to her distinct appearance.",[]
130,"The person in the image appears to be a young individual with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped and of a light color, possibly blue or grey. The eyebrows are thin and neatly groomed, arching slightly over the eyes. The nose is straight and of average size, with a smooth bridge and tip. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, and the skin appears clear and unblemished.  The individual has light brown hair, styled in a casual, slightly tousled manner. The hairline is straight, and there are no visible partings or designs. The hair texture appears to be straight and fine. There are no visible accessories, such as earrings, glasses, or piercings. The overall emotional expression is neutral, with a slight hint of calmness. The gaze is directed slightly to the left of the camera, giving a sense of attentiveness or contemplation.","The person in the image appears to be a young individual with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped and of a light color, possibly blue or grey. The eyebrows are thin and neatly groomed, arching slightly over the eyes. The nose is straight and of average size, with a smooth bridge and tip. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, and the skin appears clear and unblemished. The individual has light brown hair, styled in a casual, slightly tousled manner. The hairline is straight, and there are no visible partings or designs. The hair texture appears to be straight and fine. There are no visible accessories, such as earrings, glasses, or piercings. The overall emotional expression is neutral, with a slight hint of calmness. The gaze is directed slightly to the left of the camera, giving a sense of attentiveness or contemplation.",[]
