row,original,cleaned,removed_sentences
275,"The person in the image is a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced and symmetrical bone structure. Her eyes are almond-shaped, with a light color that appears to be a shade of blue or green. Her eyebrows are thick and well-groomed, arched gracefully above her eyes. Her nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a slight smile, showing a set of white teeth. There is no visible facial hair, and her skin appears clear and well-maintained.  Her hair is dark brown, styled in a sleek, straight manner that falls just above her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall expression is neutral, with a gentle, soft gaze directed slightly to the left of the camera.","The person in the image is a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced and symmetrical bone structure. Her eyes are almond-shaped, with a light color that appears to be a shade of blue or green. Her eyebrows are thick and well-groomed, arched gracefully above her eyes. Her nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a slight smile, showing a set of white teeth. There is no visible facial hair, and her skin appears clear and well-maintained. Her hair is dark brown, styled in a sleek, straight manner that falls just above her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall expression is neutral, with a gentle, soft gaze directed slightly to the left of the camera.",[]
286,"The individual in the image has a fair skin tone with a smooth texture. The facial shape is oval, with a balanced and symmetrical bone structure. The eyes are almond-shaped with a light color, possibly blue or green, and are accentuated with dark eyeliner and mascara. The eyebrows are thick and arched, framing the eyes. The nose is straight and of medium size, with a smooth bridge and tip. The mouth is closed, with a subtle smile, and the teeth are not visible. There is no visible facial hair.  The individual has dark hair styled in a sleek, straight manner, with a parting on the side. The hairline is neat, and the texture appears smooth. There are no visible accessories, scars, blemishes, or wrinkles. The overall expression is neutral, with a slight hint of a smile, and the gaze is directed slightly to the left of the camera.","The individual in the image has a fair skin tone with a smooth texture. The facial shape is oval, with a balanced and symmetrical bone structure. The eyes are almond-shaped with a light color, possibly blue or green, and are accentuated with dark eyeliner and mascara. The eyebrows are thick and arched, framing the eyes. The nose is straight and of medium size, with a smooth bridge and tip. The mouth is closed, with a subtle smile, and the teeth are not visible. There is no visible facial hair. The individual has dark hair styled in a sleek, straight manner, with a parting on the side. The hairline is neat, and the texture appears smooth. There are no visible accessories, scars, blemishes, or wrinkles. The overall expression is neutral, with a slight hint of a smile, and the gaze is directed slightly to the left of the camera.",[]
289,"The individual in the image is a woman with a fair skin tone and a smooth complexion. Her facial shape is oval, with well-defined bone structure. Her eyes are almond-shaped, with a light color that appears to be a shade of blue or grey. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a slight curve at the tip. Her mouth is closed, showing a subtle smile, with visible teeth that are white and straight. There is no visible facial hair.  Her hair is dark brown, styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and she appears to be free of any unique facial features. Her overall emotional expression is neutral, with a slight hint of a smile, and her gaze is directed slightly to the left of the camera.","The individual in the image is a woman with a fair skin tone and a smooth complexion. Her facial shape is oval, with well-defined bone structure. Her eyes are almond-shaped, with a light color that appears to be a shade of blue or grey. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a slight curve at the tip. Her mouth is closed, showing a subtle smile, with visible teeth that are white and straight. There is no visible facial hair. Her hair is dark brown, styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and she appears to be free of any unique facial features. Her overall emotional expression is neutral, with a slight hint of a smile, and her gaze is directed slightly to the left of the camera.",[]
318,"The person in the image is a woman with medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color that appears to be a shade of hazel or green. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a slight smile, showing a set of teeth that appear to be straight and white. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is dark, possibly black or dark brown, and appears to be of medium length. It is styled in a way that it falls naturally around her face, with no visible parting or design. There are no visible accessories such as earrings, glasses, or piercings. The overall emotional expression on her face is calm and serene, with a gentle gaze directed slightly to the side.","The person in the image is a woman with medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color that appears to be a shade of hazel or green. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a slight smile, showing a set of teeth that appear to be straight and white. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is dark, possibly black or dark brown, and appears to be of medium length. It is styled in a way that it falls naturally around her face, with no visible parting or design. There are no visible accessories such as earrings, glasses, or piercings. The overall emotional expression on her face is calm and serene, with a gentle gaze directed slightly to the side.",[]
346,"The person in the image is a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. She has almond-shaped eyes with a light brown hue, and her eyebrows are thin and well-groomed, following the natural arch of her face. Her nose is straight and of medium size, complementing her overall delicate facial features. Her mouth is closed in a neutral expression, with a slight hint of a smile, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is a light brown color, styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars or blemishes on her face, and she has a few wrinkles around the corners of her eyes, indicating a natural aging process.  Her overall emotional expression is calm and neutral, with a slight hint of contentment. She is looking directly at the camera, making eye contact with the viewer.","The person in the image is a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. She has almond-shaped eyes with a light brown hue, and her eyebrows are thin and well-groomed, following the natural arch of her face. Her nose is straight and of medium size, complementing her overall delicate facial features. Her mouth is closed in a neutral expression, with a slight hint of a smile, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is a light brown color, styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars or blemishes on her face, and she has a few wrinkles around the corners of her eyes, indicating a natural aging process. Her overall emotional expression is calm and neutral, with a slight hint of contentment. She is looking directly at the camera, making eye contact with the viewer.",[]
349,"The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color that could be described as a soft, neutral tone. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, showing a slight smile, with visible teeth that are white and straight. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is dark, possibly black or very dark brown, and it is styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars or blemishes on her face, and she has a few wrinkles around the corners of her eyes, indicating a natural aging process.  Her overall emotional expression is calm and serene, with a gentle gaze that seems to be directed slightly to the left of the camera. The image has a red hue, which could be due to the lighting or the filter","The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color that could be described as a soft, neutral tone. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, showing a slight smile, with visible teeth that are white and straight. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is dark, possibly black or very dark brown, and it is styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars or blemishes on her face, and she has a few wrinkles around the corners of her eyes, indicating a natural aging process. Her overall emotional expression is calm and serene, with a gentle gaze that seems to be directed slightly to the left of the camera.",[]
352,"The person in the image is a young woman with fair skin and a smooth complexion. Her facial shape is oval, with a balanced and symmetrical bone structure. Her eyes are large and almond-shaped, with a light blue color that stands out against her fair skin. Her eyebrows are thick and well-groomed, arched gracefully above her eyes. Her nose is straight and slightly upturned, adding to her striking facial features. Her mouth is closed, with a subtle pink lipstick that complements her skin tone. There is no visible facial hair, and her skin appears smooth and unblemished.  Her hair is light brown, styled in a casual, loose manner with a slight wave. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall expression is neutral, with a slight hint of a smile. She is looking directly at the camera, making eye contact with the viewer.","The person in the image is a young woman with fair skin and a smooth complexion. Her facial shape is oval, with a balanced and symmetrical bone structure. Her eyes are large and almond-shaped, with a light blue color that stands out against her fair skin. Her eyebrows are thick and well-groomed, arched gracefully above her eyes. Her nose is straight and slightly upturned, adding to her striking facial features. Her mouth is closed, with a subtle pink lipstick that complements her skin tone. There is no visible facial hair, and her skin appears smooth and unblemished. Her hair is light brown, styled in a casual, loose manner with a slight wave. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall expression is neutral, with a slight hint of a smile. She is looking directly at the camera, making eye contact with the viewer.",[]
354,"The individual in the image is a woman with a fair skin tone and a smooth complexion. Her facial shape is oval, with a balanced and symmetrical bone structure. Her eyes are almond-shaped, with a light brown hue, and they are accentuated with dark eyeliner and mascara, giving them a striking appearance. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth texture. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is dark brown, styled in loose waves that fall over her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and she is looking directly at the camera with a calm and composed gaze.","The individual in the image is a woman with a fair skin tone and a smooth complexion. Her facial shape is oval, with a balanced and symmetrical bone structure. Her eyes are almond-shaped, with a light brown hue, and they are accentuated with dark eyeliner and mascara, giving them a striking appearance. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth texture. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is dark brown, styled in loose waves that fall over her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and she is looking directly at the camera with a calm and composed gaze.",[]
355,"The individual in the image appears to be a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced and symmetrical bone structure. Her eyes are almond-shaped, with a light brown hue, and they are accentuated with dark eyeliner and mascara, giving them a striking appearance. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth texture. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is dark brown, styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and she is looking directly at the camera with a calm and composed gaze.","The individual in the image appears to be a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced and symmetrical bone structure. Her eyes are almond-shaped, with a light brown hue, and they are accentuated with dark eyeliner and mascara, giving them a striking appearance. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth texture. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is dark brown, styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and she is looking directly at the camera with a calm and composed gaze.",[]
358,"The person in the image is a woman with medium skin tone and a smooth complexion. Her facial shape is oval, with a prominent and well-defined bone structure. Her eyes are almond-shaped, with a light brown hue, and she has thick eyebrows that arch gracefully above them. Her nose is straight and well-proportioned, with a slight curve at the tip. Her mouth is closed, showing a gentle smile, with visible teeth that are white and straight. She has no visible facial hair.  Her hair is short and styled in a natural, slightly tousled manner, with a parting that runs down the center. She is wearing a bright red headband that adds a pop of color to her look. She has large, circular earrings that dangle from her ears, catching the light. Her overall expression is calm and serene, with a soft gaze directed slightly to the left of the camera.","The person in the image is a woman with medium skin tone and a smooth complexion. Her facial shape is oval, with a prominent and well-defined bone structure. Her eyes are almond-shaped, with a light brown hue, and she has thick eyebrows that arch gracefully above them. Her nose is straight and well-proportioned, with a slight curve at the tip. Her mouth is closed, showing a gentle smile, with visible teeth that are white and straight. She has no visible facial hair. Her hair is short and styled in a natural, slightly tousled manner, with a parting that runs down the center. She is wearing a bright red headband that adds a pop of color to her look. She has large, circular earrings that dangle from her ears, catching the light. Her overall expression is calm and serene, with a soft gaze directed slightly to the left of the camera.",[]
365,"The person in the image is a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown hue, and she has a gentle gaze. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. Her nose is straight and of medium size, complementing her overall facial features. Her mouth is closed, showing a slight smile, with visible teeth that are white and straight. There is no visible facial hair, and her skin appears clear and well-maintained.  Her hair is dark brown, styled in a voluminous, curly manner, cascading over her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall expression is calm and serene. She is looking slightly to her left, with her eyes directed in that direction, giving a sense of contemplation or focus.","The person in the image is a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown hue, and she has a gentle gaze. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. Her nose is straight and of medium size, complementing her overall facial features. Her mouth is closed, showing a slight smile, with visible teeth that are white and straight. There is no visible facial hair, and her skin appears clear and well-maintained. Her hair is dark brown, styled in a voluminous, curly manner, cascading over her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall expression is calm and serene. She is looking slightly to her left, with her eyes directed in that direction, giving a sense of contemplation or focus.",[]
366,"The person in the image is a woman with a medium skin tone and smooth, well-groomed facial features. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a dark color, and she has thick, well-defined eyebrows that frame them. Her nose is straight and of medium size, complementing her overall facial symmetry. Her mouth is closed, showing a gentle smile, with white teeth visible. There is no visible facial hair, and her skin appears clear and well-maintained.  Her hair is a light brown color, styled in a sleek, straight manner that falls just above her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall expression is calm and approachable.  The person is looking directly at the camera, with a soft, friendly gaze. The image captures a moment of quiet confidence and approachability.","The person in the image is a woman with a medium skin tone and smooth, well-groomed facial features. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a dark color, and she has thick, well-defined eyebrows that frame them. Her nose is straight and of medium size, complementing her overall facial symmetry. Her mouth is closed, showing a gentle smile, with white teeth visible. There is no visible facial hair, and her skin appears clear and well-maintained. Her hair is a light brown color, styled in a sleek, straight manner that falls just above her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall expression is calm and approachable. The person is looking directly at the camera, with a soft, friendly gaze. The image captures a moment of quiet confidence and approachability.",[]
367,"The individual in the image is a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced and symmetrical bone structure. Her eyes are almond-shaped, with a dark color that appears to be brown or black. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, showing a slight smile, with visible teeth that are white and straight. There is no visible facial hair, and her skin appears clear and well-maintained.  Her hair is dark brown, styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is wearing large hoop earrings that add a touch of elegance to her appearance. There are no visible accessories on her face, such as glasses or piercings. Her overall expression is calm and composed, with a gentle gaze directed slightly to the left of the camera.","The individual in the image is a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced and symmetrical bone structure. Her eyes are almond-shaped, with a dark color that appears to be brown or black. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, showing a slight smile, with visible teeth that are white and straight. There is no visible facial hair, and her skin appears clear and well-maintained. Her hair is dark brown, styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is wearing large hoop earrings that add a touch of elegance to her appearance. There are no visible accessories on her face, such as glasses or piercings. Her overall expression is calm and composed, with a gentle gaze directed slightly to the left of the camera.",[]
369,"The individual in the image appears to be a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a dark color that suggests a possible brown hue. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, complementing her overall facial features. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and well-maintained.  Her hair is dark, possibly black or very dark brown, and it is styled in a sleek, straight manner. The hairline is neat, and there are no visible partings or designs. She is wearing a pair of earrings, which are small and circular, adding a subtle touch of elegance to her appearance. There are no visible scars, blemishes, or wrinkles on her face, and her overall expression is calm and composed.  The person is looking slightly to the left of the camera, giving a sense of direction and focus. The image captures a moment of stillness, with no additional context or background elements to provide further details.","The individual in the image appears to be a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a dark color that suggests a possible brown hue. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, complementing her overall facial features. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and well-maintained. Her hair is dark, possibly black or very dark brown, and it is styled in a sleek, straight manner. The hairline is neat, and there are no visible partings or designs. She is wearing a pair of earrings, which are small and circular, adding a subtle touch of elegance to her appearance. There are no visible scars, blemishes, or wrinkles on her face, and her overall expression is calm and composed. The person is looking slightly to the left of the camera, giving a sense of direction and focus. The image captures a moment of stillness, with no additional context or background elements to provide further details.",[]
376,"The person in the image is a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown hue, and she has a medium-thick eyebrow that arches gracefully above each eye. Her nose is straight and well-proportioned, with a slight curve at the tip. Her mouth is closed in a neutral expression, showing a full set of teeth, and she has a slight dimple on her chin. There is no visible facial hair.  Her hair is dark brown, styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is wearing large, dangling earrings that catch the light, adding a touch of elegance to her appearance. There are no visible scars, blemishes, or wrinkles on her face. Her overall expression is neutral, and she is looking directly at the camera, making eye contact with the viewer.","The person in the image is a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown hue, and she has a medium-thick eyebrow that arches gracefully above each eye. Her nose is straight and well-proportioned, with a slight curve at the tip. Her mouth is closed in a neutral expression, showing a full set of teeth, and she has a slight dimple on her chin. There is no visible facial hair. Her hair is dark brown, styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is wearing large, dangling earrings that catch the light, adding a touch of elegance to her appearance. There are no visible scars, blemishes, or wrinkles on her face. Her overall expression is neutral, and she is looking directly at the camera, making eye contact with the viewer.",[]
377,"The individual in the image is a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with well-defined bone structure. Her eyes are almond-shaped, with a dark color, possibly brown or black. Her eyebrows are thick and arched, framing her eyes. The nose is straight and of medium size, with a slight curve at the tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear with no noticeable blemishes or scars.  Her hair is dark, possibly black or dark brown, and appears to be short or very short, as only a small portion of it is visible. The hairline is straight, and there is no visible parting or design. She is not wearing any visible accessories such as earrings, glasses, or piercings. The overall emotional expression on her face is neutral, and she is looking directly at the camera.","The individual in the image is a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with well-defined bone structure. Her eyes are almond-shaped, with a dark color, possibly brown or black. Her eyebrows are thick and arched, framing her eyes. The nose is straight and of medium size, with a slight curve at the tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear with no noticeable blemishes or scars. Her hair is dark, possibly black or dark brown, and appears to be short or very short, as only a small portion of it is visible. The hairline is straight, and there is no visible parting or design. She is not wearing any visible accessories such as earrings, glasses, or piercings. The overall emotional expression on her face is neutral, and she is looking directly at the camera.",[]
396,"The person in the image appears to be a young woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced and symmetrical bone structure. Her eyes are almond-shaped with a light green color, and they are expressive, giving her a thoughtful and introspective gaze. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. Her nose is straight and slightly upturned, adding to her distinctive look. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is dark, possibly black or very dark brown, and it is styled in a sleek, straight manner. The hairline is straight and even, with no visible parting or design. She is wearing a pair of small, delicate earrings that add a subtle touch of elegance to her appearance. There are no visible accessories such as glasses, piercings, or scars. The overall emotional expression is calm and contemplative, with her eyes looking slightly to the side, giving a sense of introspection or focus.  This person's unique facial features, including her expressive eyes, well-groomed eyebrows, straight nose, and sleek hairstyle,","The person in the image appears to be a young woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced and symmetrical bone structure. Her eyes are almond-shaped with a light green color, and they are expressive, giving her a thoughtful and introspective gaze. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. Her nose is straight and slightly upturned, adding to her distinctive look. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is dark, possibly black or very dark brown, and it is styled in a sleek, straight manner. The hairline is straight and even, with no visible parting or design. She is wearing a pair of small, delicate earrings that add a subtle touch of elegance to her appearance. There are no visible accessories such as glasses, piercings, or scars. The overall emotional expression is calm and contemplative, with her eyes looking slightly to the side, giving a sense of introspection or focus.",[]
397,"The person in the image is a young individual with fair skin and a smooth texture. The facial shape is oval, with a balanced and symmetrical bone structure. The eyes are almond-shaped with a light blue color, giving a striking and captivating appearance. The eyebrows are thick and well-groomed, arching gracefully above the eyes. The nose is straight and of medium size, adding to the overall balanced look of the face. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, and the skin appears clear and unblemished.  The individual has dark hair styled in a sleek, straight manner, with a parting that runs down the center. The hairline is neat, and the texture appears smooth. The person is wearing a blue garment, which contrasts with the skin tone and adds a pop of color to the image.  There are no visible accessories such as earrings, glasses, or piercings. The overall emotional expression is neutral, and the gaze is directed slightly to the side, giving a contemplative or introspective look. The person's unique features, such as the light blue eyes and the well-groomed eyebrows, make this face stand out distinctly.","The person in the image is a young individual with fair skin and a smooth texture. The facial shape is oval, with a balanced and symmetrical bone structure. The eyes are almond-shaped with a light blue color, giving a striking and captivating appearance. The eyebrows are thick and well-groomed, arching gracefully above the eyes. The nose is straight and of medium size, adding to the overall balanced look of the face. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, and the skin appears clear and unblemished. The individual has dark hair styled in a sleek, straight manner, with a parting that runs down the center. The hairline is neat, and the texture appears smooth. The person is wearing a blue garment, which contrasts with the skin tone and adds a pop of color to the image. There are no visible accessories such as earrings, glasses, or piercings. The overall emotional expression is neutral, and the gaze is directed slightly to the side, giving a contemplative or introspective look. The person's unique features, such as the light blue eyes and the well-groomed eyebrows, make this face stand out distinctly.",[]
406,"The person in the image is a woman with fair skin and a smooth texture. Her facial shape is oval, with a balanced bone structure. She has striking green eyes, which are almond-shaped and appear to be of medium size. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, showing a neutral expression, with visible teeth. There is no visible facial hair.  Her hair is blonde, styled in a sleek, straight manner that falls just above her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and she is looking directly at the camera.  This person's unique facial features, including her striking green eyes, thick eyebrows, and sleek blonde hair, make her stand out. The smooth texture of her skin and the balanced bone structure of her face contribute to her distinctive appearance.","The person in the image is a woman with fair skin and a smooth texture. Her facial shape is oval, with a balanced bone structure. She has striking green eyes, which are almond-shaped and appear to be of medium size. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, showing a neutral expression, with visible teeth. There is no visible facial hair. Her hair is blonde, styled in a sleek, straight manner that falls just above her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and she is looking directly at the camera. This person's unique facial features, including her striking green eyes, thick eyebrows, and sleek blonde hair, make her stand out. The smooth texture of her skin and the balanced bone structure of her face contribute to her distinctive appearance.",[]
407,"The person in the image is a woman with fair skin and a smooth texture. Her facial shape is oval, with a balanced bone structure. She has large, almond-shaped eyes with a light green hue, which are accentuated by thick, well-groomed eyebrows. Her nose is straight and medium-sized, complementing her overall symmetrical facial features. Her mouth is closed, showing a slight smile, with white teeth visible. There is no visible facial hair.  Her hair is blonde, styled in a straight, shoulder-length cut with a center parting. The hairline is neat, and there are no visible accessories or unique traits on her face. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and she is looking directly at the camera.","The person in the image is a woman with fair skin and a smooth texture. Her facial shape is oval, with a balanced bone structure. She has large, almond-shaped eyes with a light green hue, which are accentuated by thick, well-groomed eyebrows. Her nose is straight and medium-sized, complementing her overall symmetrical facial features. Her mouth is closed, showing a slight smile, with white teeth visible. There is no visible facial hair. Her hair is blonde, styled in a straight, shoulder-length cut with a center parting. The hairline is neat, and there are no visible accessories or unique traits on her face. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and she is looking directly at the camera.",[]
