row,original,cleaned,removed_sentences
3094,"The person in the image has a fair complexion and is wearing a white shirt. The individual has short, light-colored hair and is wearing a white shirt. The person is wearing a white shirt and has short, light-colored hair. The person is wearing a white shirt and has short, light-colored hair. The person is wearing a white shirt and has short, light-colored hair. The person is wearing a white shirt and has short, light-colored hair. The person is wearing a white shirt and has short, light-colored hair. The person is wearing a white shirt and has short, light-colored hair. The person is wearing a white shirt","The person in the image has a fair complexion and is wearing a white shirt. The individual has short, light-colored hair and is wearing a white shirt. The person is wearing a white shirt and has short, light-colored hair. The person is wearing a white shirt and has short, light-colored hair. The person is wearing a white shirt and has short, light-colored hair. The person is wearing a white shirt and has short, light-colored hair. The person is wearing a white shirt and has short, light-colored hair. The person is wearing a white shirt and has short, light-colored hair.",[]
3576,The person has a fair complexion and short hair. They are wearing glasses. The person is wearing a white shirt. The person is wearing a black jacket. The person is wearing a black tie. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black tie. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black tie. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black tie. The person is wearing a black shirt. The person is wearing a black jacket. The,The person has a fair complexion and short hair. They are wearing glasses. The person is wearing a white shirt. The person is wearing a black jacket. The person is wearing a black tie. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black tie. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black tie. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black tie. The person is wearing a black shirt. The person is wearing a black jacket.,[]
4436,The person in the image has a fair complexion and is wearing a top. The top is white and has a high neckline. The person is wearing a necklace that is silver in color. The person is also wearing a pair of earrings that are silver in color. The person is wearing a pair of sunglasses that are black in color. The person is also wearing a pair of glasses that are black in color. The person is wearing a pair of shoes that are black in color. The person is also wearing a pair of socks that are black in color. The person is also wearing a pair of gloves that are black in color. The person is,The person in the image has a fair complexion and is wearing a top. The top is white and has a high neckline. The person is wearing a necklace that is silver in color. The person is also wearing a pair of earrings that are silver in color. The person is wearing a pair of sunglasses that are black in color. The person is also wearing a pair of glasses that are black in color. The person is wearing a pair of shoes that are black in color. The person is also wearing a pair of socks that are black in color. The person is also wearing a pair of gloves that are black in color.,[]
4609,"The person in the image has a fair complexion and is wearing a light-colored top. The individual has short, straight hair that is parted in the middle. The hair color is a light brown shade. The person is wearing a pair of sunglasses with a dark frame. The sunglasses have a rectangular shape and cover the eyes completely. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and circular in shape. The hoops are made of a shiny material, possibly silver or gold. The","The person in the image has a fair complexion and is wearing a light-colored top. The individual has short, straight hair that is parted in the middle. The hair color is a light brown shade. The person is wearing a pair of sunglasses with a dark frame. The sunglasses have a rectangular shape and cover the eyes completely. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and circular in shape. The hoops are made of a shiny material, possibly silver or gold.",[]
4870,"The person has a fair complexion, with long, straight blonde hair that falls just past the shoulders. The hair is parted in the middle and appears to be slightly wavy. The person is wearing a pair of sunglasses that sit comfortably on the bridge of the nose. The sunglasses have a classic design with a thin frame and dark lenses. The person is wearing a pair of earrings that are small and circular, made of a shiny material that reflects light. The earrings are small and subtle, adding a touch of elegance to the overall look. The person is wearing a pair of hoop earrings that are large and made of a shiny material. The hoops","The person has a fair complexion, with long, straight blonde hair that falls just past the shoulders. The hair is parted in the middle and appears to be slightly wavy. The person is wearing a pair of sunglasses that sit comfortably on the bridge of the nose. The sunglasses have a classic design with a thin frame and dark lenses. The person is wearing a pair of earrings that are small and circular, made of a shiny material that reflects light. The earrings are small and subtle, adding a touch of elegance to the overall look. The person is wearing a pair of hoop earrings that are large and made of a shiny material.",[]
5229,"The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or pearls. The necklace is of medium length and hangs around the neck. The person is also wearing earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of sunglasses that cover the eyes and have a dark lens. The sunglasses are of a medium size and have a frame that is slightly oversized. The person is wearing a pair of sunglasses that cover the","The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or pearls. The necklace is of medium length and hangs around the neck. The person is also wearing earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of sunglasses that cover the eyes and have a dark lens. The sunglasses are of a medium size and have a frame that is slightly oversized.",[]
6148,"The person in the image has a fair complexion and is wearing a light-colored top. The individual has short, straight hair that is parted in the middle. The hair color is a light brown shade. The person is wearing a pair of glasses with a thin frame. The glasses have a rectangular shape and are positioned on the bridge of the nose. The person is wearing a pair of earrings that are small and circular in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a light-colored top, which appears to be made of a soft, comfortable fabric. The top has a round neckline and is","The person in the image has a fair complexion and is wearing a light-colored top. The individual has short, straight hair that is parted in the middle. The hair color is a light brown shade. The person is wearing a pair of glasses with a thin frame. The glasses have a rectangular shape and are positioned on the bridge of the nose. The person is wearing a pair of earrings that are small and circular in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a light-colored top, which appears to be made of a soft, comfortable fabric.",[]
7135,"The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the neck. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of sunglasses that cover the eyes and have a dark lens. The sunglasses are of a medium size and have a thin frame. The person is wearing a pair of glasses that","The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the neck. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of sunglasses that cover the eyes and have a dark lens. The sunglasses are of a medium size and have a thin frame.",[]
8465,"The person in the image has a light skin tone and is wearing a white shirt. The individual has short, dark hair and is wearing a white shirt. The person is wearing a white shirt and has short, dark hair. The person is wearing a white shirt and has short, dark hair. The person is wearing a white shirt and has short, dark hair. The person is wearing a white shirt and has short, dark hair. The person is wearing a white shirt and has short, dark hair. The person is wearing a white shirt and has short, dark hair. The person is wearing a white shirt and has short, dark hair","The person in the image has a light skin tone and is wearing a white shirt. The individual has short, dark hair and is wearing a white shirt. The person is wearing a white shirt and has short, dark hair. The person is wearing a white shirt and has short, dark hair. The person is wearing a white shirt and has short, dark hair. The person is wearing a white shirt and has short, dark hair. The person is wearing a white shirt and has short, dark hair. The person is wearing a white shirt and has short, dark hair.",[]
8692,"The person in the image has a fair complexion and is wearing a top. The top is primarily white with a patterned design. The person is wearing a necklace that appears to be made of a dark material, possibly black or dark blue. The necklace has a pendant that is visible and seems to be of a different material, possibly silver or metallic. The person is also wearing a pair of earrings that are visible and appear to be of a similar material as the necklace. The person is wearing a pair of glasses that are visible and seem to be of a dark material, possibly black or dark blue. The person is also wearing a pair of","The person in the image has a fair complexion and is wearing a top. The top is primarily white with a patterned design. The person is wearing a necklace that appears to be made of a dark material, possibly black or dark blue. The necklace has a pendant that is visible and seems to be of a different material, possibly silver or metallic. The person is also wearing a pair of earrings that are visible and appear to be of a similar material as the necklace. The person is wearing a pair of glasses that are visible and seem to be of a dark material, possibly black or dark blue.",[]
9532,"The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is parted in the middle. The hair is a light brown color. The person is wearing a pair of glasses with a thin frame. The glasses have a rectangular shape and are a dark color. The person is wearing a pair of earrings that are small and round. The earrings are a silver color. The person is wearing a pair of hoop earrings that are large and gold in color. The person is wearing a pair of sunglasses that are dark and have a rectangular shape. The sunglasses have a thin frame. The person is wearing a pair","The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is parted in the middle. The hair is a light brown color. The person is wearing a pair of glasses with a thin frame. The glasses have a rectangular shape and are a dark color. The person is wearing a pair of earrings that are small and round. The earrings are a silver color. The person is wearing a pair of hoop earrings that are large and gold in color. The person is wearing a pair of sunglasses that are dark and have a rectangular shape. The sunglasses have a thin frame.",[]
10124,"The person has fair skin and is wearing a top. They have long, straight hair that is a mix of red and blonde. The hair is parted in the middle and falls over the shoulders. The person is wearing a top that is a mix of red and black. The top has a high neckline and long sleeves. The person is wearing a necklace that is a mix of red and black. The necklace has a pendant that is a mix of red and black. The person is wearing a ring that is a mix of red and black. The ring has a band that is a mix of red and black. The person is wearing a bracelet","The person has fair skin and is wearing a top. They have long, straight hair that is a mix of red and blonde. The hair is parted in the middle and falls over the shoulders. The person is wearing a top that is a mix of red and black. The top has a high neckline and long sleeves. The person is wearing a necklace that is a mix of red and black. The necklace has a pendant that is a mix of red and black. The person is wearing a ring that is a mix of red and black. The ring has a band that is a mix of red and black.",[]
10231,"The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the neck. The person is also wearing earrings, which are small and circular. The earrings are of a metallic color, possibly silver or gold. The person is wearing a ring on one of their fingers, which is of a dark color, possibly black or dark blue. The ring is of a medium size and has a simple design. The person is also wearing a","The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the neck. The person is also wearing earrings, which are small and circular. The earrings are of a metallic color, possibly silver or gold. The person is wearing a ring on one of their fingers, which is of a dark color, possibly black or dark blue. The ring is of a medium size and has a simple design.",[]
10665,"The person in the image has a fair complexion and is wearing a light-colored top. The individual has short, straight hair that is parted in the middle. The hair color is a light brown shade. The person is wearing a pair of sunglasses that cover the eyes and extend down to the cheeks. The sunglasses have a dark frame and lenses. The person is wearing a pair of earrings that are small and circular in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and circular in shape. The hoops are made of a shiny material, possibly silver or gold","The person in the image has a fair complexion and is wearing a light-colored top. The individual has short, straight hair that is parted in the middle. The hair color is a light brown shade. The person is wearing a pair of sunglasses that cover the eyes and extend down to the cheeks. The sunglasses have a dark frame and lenses. The person is wearing a pair of earrings that are small and circular in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and circular in shape.",[]
12322,"The person in the image has a light skin tone and is wearing a pink shirt. The individual has short, dark hair and is wearing a pink shirt. The person is wearing a pink shirt and has short, dark hair. The person is wearing a pink shirt and has short, dark hair. The person is wearing a pink shirt and has short, dark hair. The person is wearing a pink shirt and has short, dark hair. The person is wearing a pink shirt and has short, dark hair. The person is wearing a pink shirt and has short, dark hair. The person is wearing a pink shirt and has short, dark hair","The person in the image has a light skin tone and is wearing a pink shirt. The individual has short, dark hair and is wearing a pink shirt. The person is wearing a pink shirt and has short, dark hair. The person is wearing a pink shirt and has short, dark hair. The person is wearing a pink shirt and has short, dark hair. The person is wearing a pink shirt and has short, dark hair. The person is wearing a pink shirt and has short, dark hair. The person is wearing a pink shirt and has short, dark hair.",[]
12459,"The person in the image has a fair complexion and is wearing a top. The top is primarily white with a patterned design. The person is wearing a necklace that appears to be made of a dark material, possibly leather or a similar texture. The necklace has a pendant that is visible and seems to be of a dark color, possibly black or dark blue. The person is also wearing a pair of earrings that are visible and appear to be of a dark color, possibly black or dark blue. The earrings have a circular design and are hanging from the person's ears. The person is wearing a pair of glasses that are visible and appear to","The person in the image has a fair complexion and is wearing a top. The top is primarily white with a patterned design. The person is wearing a necklace that appears to be made of a dark material, possibly leather or a similar texture. The necklace has a pendant that is visible and seems to be of a dark color, possibly black or dark blue. The person is also wearing a pair of earrings that are visible and appear to be of a dark color, possibly black or dark blue. The earrings have a circular design and are hanging from the person's ears.",[]
12565,"The person has a fair complexion, short dark hair, and is wearing a pair of glasses. The individual is wearing a white shirt and has a beard. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The","The person has a fair complexion, short dark hair, and is wearing a pair of glasses. The individual is wearing a white shirt and has a beard. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt.",[]
13734,"The person in the image has a fair complexion and is wearing a dark top. The individual has a straight, dark-colored hair and is wearing a dark-colored top. The person is wearing a dark-colored top and has a straight, dark-colored hair. The person is wearing a dark-colored top and has a straight, dark-colored hair. The person is wearing a dark-colored top and has a straight, dark-colored hair. The person is wearing a dark-colored top and has a straight, dark-colored hair. The person is wearing a dark-colored top and has a straight, dark-colored hair. The person is wearing a dark-colored top and has","The person in the image has a fair complexion and is wearing a dark top. The individual has a straight, dark-colored hair and is wearing a dark-colored top. The person is wearing a dark-colored top and has a straight, dark-colored hair. The person is wearing a dark-colored top and has a straight, dark-colored hair. The person is wearing a dark-colored top and has a straight, dark-colored hair. The person is wearing a dark-colored top and has a straight, dark-colored hair. The person is wearing a dark-colored top and has a straight, dark-colored hair.",[]
13927,"The person has a fair complexion and is wearing a red top. The individual has short, dark hair and is wearing a red shirt. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is","The person has a fair complexion and is wearing a red top. The individual has short, dark hair and is wearing a red shirt. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair.",[]
14971,"The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or beige. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the neck. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of sunglasses that cover the eyes and have a dark lens. The sunglasses are of a medium size and have a frame that is slightly oversized. The person is wearing a pair","The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or beige. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the neck. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of sunglasses that cover the eyes and have a dark lens. The sunglasses are of a medium size and have a frame that is slightly oversized.",[]
15654,"The person has a fair complexion and is wearing a red top. They have long, straight hair that is parted in the middle. The hair color is a vibrant shade of red. The person is wearing a pair of earrings that are small and circular. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of glasses with a thin frame. The glasses are a dark color, possibly black or brown. The person is wearing a pair of earrings that are small and circular. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of earrings that are small","The person has a fair complexion and is wearing a red top. They have long, straight hair that is parted in the middle. The hair color is a vibrant shade of red. The person is wearing a pair of earrings that are small and circular. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of glasses with a thin frame. The glasses are a dark color, possibly black or brown. The person is wearing a pair of earrings that are small and circular. The earrings are made of a shiny material, possibly silver or gold.",[]
15736,"The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the person's neck. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of sunglasses that cover the top of their head and are of a dark color. The person is also wearing a pair of glasses that are of a dark color and","The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the person's neck. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of sunglasses that cover the top of their head and are of a dark color.",[]
15762,"The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is a mix of blonde and brown. The hair is styled in a casual, loose manner. The person is wearing a pair of sunglasses that have a dark frame. The sunglasses cover the top part of the person's face, leaving only the lower part of the face visible. The person is wearing a light-colored top that has a high neckline. The top is made of a soft, comfortable fabric. The person is wearing a pair of earrings that are small and circular. The earrings are made of a shiny, metallic material. The person","The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is a mix of blonde and brown. The hair is styled in a casual, loose manner. The person is wearing a pair of sunglasses that have a dark frame. The sunglasses cover the top part of the person's face, leaving only the lower part of the face visible. The person is wearing a light-colored top that has a high neckline. The top is made of a soft, comfortable fabric. The person is wearing a pair of earrings that are small and circular. The earrings are made of a shiny, metallic material.",[]
15980,"The person in the image has a light skin tone and is wearing a beard. The individual has short, dark hair and is wearing a pair of glasses. The person is wearing a white shirt and has a beard. The person is wearing a white shirt and has a beard. The person is wearing a white shirt and has a beard. The person is wearing a white shirt and has a beard. The person is wearing a white shirt and has a beard. The person is wearing a white shirt and has a beard. The person is wearing a white shirt and has a beard. The person is wearing a white shirt and has a beard. The","The person in the image has a light skin tone and is wearing a beard. The individual has short, dark hair and is wearing a pair of glasses. The person is wearing a white shirt and has a beard. The person is wearing a white shirt and has a beard. The person is wearing a white shirt and has a beard. The person is wearing a white shirt and has a beard. The person is wearing a white shirt and has a beard. The person is wearing a white shirt and has a beard. The person is wearing a white shirt and has a beard. The person is wearing a white shirt and has a beard.",[]
16995,"The person has a light skin tone and short, dark hair. They are wearing a pair of glasses. The person is wearing a white shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black hat. The person is wearing a black coat. The person is wearing a black sweater. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black hat. The person is wearing a black coat. The person is wearing a black sweater. The person is wearing a black jacket. The person is wearing a black shirt. The person is","The person has a light skin tone and short, dark hair. They are wearing a pair of glasses. The person is wearing a white shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black hat. The person is wearing a black coat. The person is wearing a black sweater. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black hat. The person is wearing a black coat. The person is wearing a black sweater. The person is wearing a black jacket. The person is wearing a black shirt.",[]
17097,"The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is parted in the middle. The hair is a light brown color. The person is wearing a pair of sunglasses that are dark in color. The sunglasses have a thin frame and cover the eyes completely. The person is wearing a pair of earrings that are small and round in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and circular in shape. The hoops are made of a shiny material, possibly silver or gold. The person is wearing a pair","The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is parted in the middle. The hair is a light brown color. The person is wearing a pair of sunglasses that are dark in color. The sunglasses have a thin frame and cover the eyes completely. The person is wearing a pair of earrings that are small and round in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and circular in shape. The hoops are made of a shiny material, possibly silver or gold.",[]
17112,"The person has a fair complexion and is wearing a light-colored top. They have long, straight hair that is parted in the middle. The hair is a light brown color. The person is wearing a pair of sunglasses that are dark in color. The sunglasses have a thin frame and cover the eyes completely. The person is wearing a pair of earrings that are small and round in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and circular in shape. The hoops are made of a shiny material, possibly silver or gold. The person is wearing a pair","The person has a fair complexion and is wearing a light-colored top. They have long, straight hair that is parted in the middle. The hair is a light brown color. The person is wearing a pair of sunglasses that are dark in color. The sunglasses have a thin frame and cover the eyes completely. The person is wearing a pair of earrings that are small and round in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and circular in shape. The hoops are made of a shiny material, possibly silver or gold.",[]
18524,The person in the image has a medium complexion and is wearing a gold-colored top. The individual has short black hair and is wearing a gold-colored necklace. The person is wearing a gold-colored bracelet on their left wrist. The person is wearing a gold-colored ring on their left hand. The person is wearing a gold-colored earring on their left ear. The person is wearing a gold-colored bracelet on their right wrist. The person is wearing a gold-colored ring on their right hand. The person is wearing a gold-colored earring on their right ear. The person is wearing a gold-colored necklace. The person is wearing a gold-colored bracelet,The person in the image has a medium complexion and is wearing a gold-colored top. The individual has short black hair and is wearing a gold-colored necklace. The person is wearing a gold-colored bracelet on their left wrist. The person is wearing a gold-colored ring on their left hand. The person is wearing a gold-colored earring on their left ear. The person is wearing a gold-colored bracelet on their right wrist. The person is wearing a gold-colored ring on their right hand. The person is wearing a gold-colored earring on their right ear. The person is wearing a gold-colored necklace.,[]
