filename,category,caption
499.jpg,W22,"The person in the image is a woman with fair skin and a smooth texture. Her facial shape is oval, with a balanced bone structure. She has almond-shaped eyes with a light green hue, and her eyebrows are thin and neatly groomed. Her nose is straight and of medium size, with a smooth bridge. Her mouth is closed, showing a neutral expression, and her teeth are not visible. There is no visible facial hair. Her hair is light brown, styled in a straight, shoulder-length cut with a center parting. She is wearing round, thin-rimmed glasses that sit comfortably on her nose. There are no visible accessories, scars, or blemishes on her face. Her overall emotional expression appears neutral, and she is looking directly at the camera."
503.jpg,W22,"The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are large and round, with a light-colored iris, possibly blue or green. Her eyebrows are thin and neatly groomed, following the natural arch of her face. The nose is straight and of average size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is dark, possibly black or brown, and styled in a straight manner. The hairline is straight, and there are no visible partings or designs. She is wearing glasses with a thin frame, which sit comfortably on her nose. There are no visible accessories such as earrings or piercings. The person's overall emotional expression is neutral, and her gaze is directed slightly to the left of the camera."
502.jpg,W22,"The person in the image is a woman with fair skin and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a light blue color. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. Her nose is straight and of medium size, with a smooth bridge. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair. Her hair is light brown, styled in a straight, shoulder-length cut with a center parting. She is wearing a pair of round, white-framed glasses that sit comfortably on her nose. There are no visible accessories, scars, or blemishes on her face. Her overall emotional expression appears neutral, and she is looking directly at the camera."
501.jpg,W22,"The person in the image is a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. She has large, almond-shaped eyes with a light blue color, giving her a striking and expressive look. Her eyebrows are thick and well-groomed, arched gracefully above her eyes. The nose is straight and of medium size, complementing her overall facial features. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is dark and appears to be of medium length, styled in a casual, tousled manner. The hairline is straight, and there are no visible partings or designs. She is wearing a pair of round, metallic-framed glasses that sit comfortably on her nose. There are no visible accessories such as earrings or piercings. The person's overall emotional expression is neutral, and her gaze is directed slightly to the side, not making direct eye contact with the camera."
621.jpg,W39,"The individual in the image appears to be a young woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and are accentuated by thick, arched eyebrows. The nose is straight and of medium size, with a smooth bridge. Her mouth is closed, showing a neutral expression, with no visible teeth. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is a vibrant red, styled in loose waves, cascading over her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. The overall emotional expression is neutral, and her gaze is directed slightly to the left of the camera."
617.jpg,W39,"The person in the image is a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color. Her eyebrows are thick and arched, framing her eyes. The nose is straight and medium-sized, with a slight curve at the tip. Her mouth is closed, showing a slight smile, with visible teeth. There is no visible facial hair. Her hair is dark brown, styled in a sleek, straight manner, with a center parting. There are no visible accessories, scars, blemishes, or wrinkles. Her overall emotional expression is neutral, and she is looking directly at the camera."
622.jpg,W39,"The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color that could be described as a soft, pale shade. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is a warm, reddish-brown color, styled in loose waves that fall just above her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories, such as earrings, glasses, or piercings. There are no scars or blemishes on her face, and she has a few subtle wrinkles around the corners of her eyes, indicating a natural aging process. Her overall emotional expression is neutral, and she is looking directly at the camera with a soft, gentle gaze."
618.jpg,W39,"The individual in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color that could be described as a soft, neutral shade. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is dark, likely brown or black, and is styled in a straight, sleek manner. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and her gaze is directed straight ahead, giving a sense of direct engagement with the viewer."
620.jpg,W39,"The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a light brown color, with a gentle gaze that suggests a calm and composed demeanor. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is a vibrant shade of red, styled in loose waves that fall just above her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall emotional expression is one of tranquility and approachability. She is looking slightly to her left, with a soft, inviting gaze that suggests she is engaged in a pleasant conversation or activity."
619.jpg,W39,"The person in the image appears to be a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced bone structure. Her eyes are closed, and while the exact color cannot be determined, they seem to be of a light hue. Her eyebrows are thick and arched, framing her eyes. The nose is straight and of average size, with a slight curve at the tip. Her mouth is wide open, revealing a set of teeth with a slight gap, and her expression appears to be one of laughter or joy. There is no visible facial hair, and her hair is dark, pulled back, and appears to be of a straight texture. There are no visible accessories, scars, or blemishes on her face. Her overall emotional expression is one of happiness, and her gaze is directed towards the camera."
616.jpg,W39,"The person in the image is a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color. Her eyebrows are thick and arched, framing her eyes. The nose is straight and medium-sized, with a slight curve at the tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair. Her hair is dark brown, styled in a straight, shoulder-length cut with a center parting. There are no visible accessories, scars, blemishes, or wrinkles. Her overall emotional expression appears neutral, and she is looking directly at the camera."
17.jpg,M03,"The person in the image is a male with a fair skin tone and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are of medium size, with a light-colored iris, and are set in a way that suggests a friendly and approachable demeanor. His eyebrows are thick and arched, adding to his expressive face. The nose is straight and of average size, complementing his overall balanced facial features. His mouth is wide open in a joyful expression, revealing a set of teeth that appear to be in good condition. There is no visible facial hair, and his hair is not visible in the image. He is wearing glasses with a thick, clear frame, which sit comfortably on his face. There are no visible accessories, scars, blemishes, or wrinkles. His overall emotional expression is one of happiness and excitement, with his gaze directed slightly upwards and to the side, suggesting he might be engaged in a conversation or reacting to something amusing."
19.jpg,M03,"The person in the image is a woman with fair skin and a smooth texture. Her facial shape is oval, with a balanced bone structure. She has large, round eyes with a light green hue, giving her a striking and expressive look. Her eyebrows are thick and arched, framing her eyes beautifully. The nose is straight and medium-sized, adding to her distinctive facial features. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is light brown, styled in a short, straight cut that frames her face. The hairline is neat, and there are no visible partings or designs. She is wearing glasses with thin, metallic frames, which sit comfortably on her nose. There are no visible accessories such as earrings or piercings. The overall emotional expression on her face is neutral, and she is looking directly at the camera, making eye contact with the viewer."
18.jpg,M03,"The individual in the image appears to be a person with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped and a light blue color, giving a calm and composed expression. The eyebrows are thin and neatly groomed, arching slightly above the eyes. The nose is straight and of medium size, with a smooth bridge and tip. The mouth is closed, showing a neutral expression, with no visible teeth. There is no visible facial hair, such as a beard or mustache, and the hairline is not clearly visible due to the angle of the image. The hair appears to be short and of a light color, though the exact shade is not discernible. There are no visible accessories, such as earrings, glasses, or piercings. The person's overall emotional expression is neutral, with a slight hint of contemplation, as indicated by the direction of the gaze, which is slightly downward and to the side."
15.jpg,M03,"The person in the image is a male with a fair skin tone and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are almond-shaped with a light blue color, and he has a thick eyebrow that arches slightly. The nose is straight and medium-sized, with a slight upturn at the tip. His mouth is closed in a neutral expression, showing a slight smile, with visible teeth. There is no visible facial hair, such as a beard or mustache. His hair is short, light brown, and neatly styled, with a parting on the left side. He is wearing round, thin-rimmed glasses that sit comfortably on his nose. There are no visible accessories, scars, blemishes, or wrinkles. His overall emotional expression is neutral, and he is looking directly at the camera."
14.jpg,M03,"The person in the image is a male with fair skin and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are large and round, with a striking green color. His eyebrows are thick and arched, framing his eyes. The nose is straight and medium-sized, with a slight curve at the tip. His mouth is closed, with a neutral expression, and his teeth are not visible. There is no visible facial hair, such as a beard or mustache. His hair is short, light brown, and neatly combed back, with a straight parting on the left side. He is wearing round, thin-rimmed glasses that sit comfortably on his nose. There are no visible accessories, scars, blemishes, or wrinkles. His overall emotional expression appears neutral, and he is looking directly at the camera."
20.jpg,M03,"The individual in the image appears to be a person with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped and a light green color. The eyebrows are thin and neatly groomed, arching slightly above the eyes. The nose is straight and of average size, with a smooth bridge and tip. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, such as a beard or mustache. The hair is short, dark, and appears to be neatly trimmed, with a straight texture. There are no visible accessories, such as earrings or glasses, and no scars, blemishes, or wrinkles are present. The person's overall emotional expression is neutral, and they are looking directly at the camera."
16.jpg,M03,"The person in the image is a middle-aged individual with fair skin and a smooth texture. The facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped with a light blue color, and the eyebrows are thin and neatly groomed. The nose is straight and of average size, with a smooth texture. The mouth is closed, showing a neutral expression, with no visible teeth. There is no visible facial hair, such as a beard or mustache. The hair is light brown, short, and neatly combed, with a straight texture. There are no visible accessories, such as earrings, glasses, or piercings. The skin appears smooth with no visible scars, blemishes, or wrinkles. The overall emotional expression is neutral, and the gaze is directed slightly to the left of the camera."
672.jpg,W47,"The person in the image is a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped with a light brown color, and they are set in a symmetrical position. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is dark, likely brown or black, and it is styled in a straight, shoulder-length cut. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars or blemishes on her face, and she has a few wrinkles around the corners of her eyes, indicating a natural aging process. Her overall emotional expression is neutral, and she is looking directly at the camera."
677.jpg,W47,"The person in the image appears to be a young woman with a fair skin tone and a smooth complexion. Her facial shape is oval, with a balanced and symmetrical bone structure. Her eyes are almond-shaped, with a light brown color, and they are expressive, giving her a thoughtful and introspective gaze. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. Her nose is straight and of medium size, with a smooth bridge and a slightly curved tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is light brown, styled in a casual, tousled manner, with a slight wave. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall emotional expression is calm and contemplative. She is looking slightly to her left, with her eyes directed in that direction, giving a sense of focus and engagement with something off-camera."
674.jpg,W47,"The person in the image is a woman with fair skin and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a light brown color. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her hair is not visible in the image. She is not wearing any accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles visible on her face. Her overall emotional expression appears neutral, and her gaze is directed straight ahead."
673.jpg,W47,"The person in the image is a woman with fair skin and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color that appears to be a shade of blue or green. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. Her nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed in a gentle smile, showing a set of white teeth. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is light brown, styled in a casual, tousled manner with a slight wave, and it falls just above her shoulders. There are no visible accessories, such as earrings, glasses, or piercings. Her overall expression is calm and friendly, with her gaze directed slightly to the left of the camera."
676.jpg,W47,"The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a light brown color. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. Her nose is straight and of medium size, with a smooth bridge. Her mouth is closed, showing a slight smile, with visible teeth. There is no visible facial hair. Her hair is short and appears to be a light brown color, styled in a simple, casual manner. The hairline is straight, and there are no visible partings or designs. She is wearing a pair of earrings, which are small and circular, adding a subtle touch of style to her look. There are no visible scars, blemishes, or wrinkles on her face. Her overall expression is calm and neutral, with her gaze directed slightly to the left of the camera."
678.jpg,W47,"The individual in the image appears to be a person with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped and a light brown color. The eyebrows are thick and arched, framing the eyes. The nose is straight and of medium size, with a smooth texture. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, such as a beard or mustache. The hair is light brown, styled in a short, tousled manner, with a natural parting. There are no visible accessories, such as earrings, glasses, or piercings. The skin appears clear, with no noticeable scars, blemishes, or wrinkles. The overall emotional expression is neutral, and the gaze is directed slightly to the left."
675.jpg,W47,"The person in the image appears to be a young individual with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped, with a light color, possibly blue or green. The eyebrows are thick and well-groomed, arching gracefully above the eyes. The nose is straight and of medium size, with a smooth bridge and tip. The mouth is wide open in a joyful expression, revealing a set of white teeth. There is no visible facial hair, and the skin appears clear and unblemished. The hair is dark, cut short, and styled in a neat, side-parted fashion. There are no visible accessories, such as earrings, glasses, or piercings. The overall emotional expression is one of happiness and excitement, with the gaze directed slightly upwards and to the side."
246.jpg,M36,"The person in the image is a male with a fair skin tone and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are large and round, with a light-colored iris, possibly blue or green. His eyebrows are thick and arched, framing his eyes. The nose is straight and medium-sized, with a slight curve at the tip. His mouth is wide, showing a friendly smile with visible teeth, and he has a slight dimple on his chin. He has a light beard and mustache, which are neatly groomed. His hair is dark, short, and slightly wavy, with a natural parting on the left side. He is wearing round, thin-framed glasses that sit comfortably on his nose. There are no visible accessories, scars, blemishes, or wrinkles. His overall expression is cheerful and approachable, with a direct gaze that suggests confidence and friendliness."
247.jpg,M36,"The individual in the image appears to be a male with a medium skin tone and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are of medium size, with a light-colored iris, and are framed by thick, dark eyebrows that arch slightly. The nose is straight and of average size, with a smooth texture. His mouth is closed, showing a neutral expression, with visible teeth. He has a neatly trimmed beard and mustache, which are dark in color and well-groomed. His hair is short, dark, and appears to be of a straight texture. The hairline is receding slightly at the temples. He is wearing glasses with a thin frame, which sit comfortably on his nose. There are no visible accessories such as earrings or piercings. The person's overall expression is neutral, and he is looking directly at the camera."
248.jpg,M36,"The person in the image is a male with a fair skin tone and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are of medium size, with a light-colored iris, and are slightly squinted, giving an impression of a joyful or amused expression. His eyebrows are thick and arched, framing his eyes. The nose is straight and of medium size, with a slight curve at the tip. His mouth is wide open in a laughter, revealing a set of white teeth. There is no visible facial hair, and his hair is short, dark, and neatly trimmed. The hairline is straight, and there are no visible partings or designs. He is wearing glasses with a thin frame, which sit comfortably on his nose. There are no visible accessories, scars, blemishes, or wrinkles. His overall emotional expression is one of happiness or amusement, and his gaze is directed slightly to the left."
249.jpg,M36,"The individual in the image is a person with a fair skin tone and a smooth texture. Their facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped with a light color, possibly blue or green. The eyebrows are thick and arched, framing the eyes. The nose is straight and of medium size, with a smooth texture. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, such as a beard or mustache. The hair is dark, short, and neatly styled, with a parting on the side. There are no visible accessories, such as earrings or glasses, and no scars, blemishes, or wrinkles. The person's overall emotional expression appears neutral, and they are looking directly at the camera."
251.jpg,M36,"The individual in the image is a person with a fair skin tone and a smooth texture. The facial shape is oval, with a prominent and well-defined bone structure. The eyes are large and round, with a light-colored iris, possibly blue or green. The eyebrows are thick and arched, framing the eyes. The nose is straight and of medium size, with a smooth bridge. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, such as a beard or mustache. The hair is light-colored, possibly blonde or light brown, and is styled in a short, neat cut with a side parting. There are no visible accessories, such as earrings, glasses, or piercings. The person's overall emotional expression appears neutral, and they are looking directly at the camera."
250.jpg,M36,"The individual in the image is a person with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped with a light color, possibly blue or green. The eyebrows are thin and neatly groomed, arching slightly above the eyes. The nose is straight and of medium size, with a smooth bridge. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, such as a beard or mustache. The hair is light brown, short, and neatly styled, with a side parting. There are no visible accessories, such as earrings, glasses, or piercings. The skin appears clear, with no noticeable scars, blemishes, or wrinkles. The overall emotional expression is neutral, and the gaze is directed slightly to the left of the camera."
245.jpg,M36,"The individual in the image is a person with a fair skin tone and a smooth texture. The facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped with a light color, possibly blue or green, and are framed by thick, dark eyebrows that arch gracefully over the eyes. The nose is straight and of medium size, with a slight curve at the tip. The mouth is closed, with a neutral expression, and the teeth are not visible. There is a light mustache above the upper lip, which is neatly groomed. The hair is dark, short, and closely cropped, with a straight texture. There are no visible accessories, scars, blemishes, or unique facial features. The person is looking directly at the camera, with a neutral and calm emotional expression."
308.jpg,M45,"The individual in the image appears to be a male with a medium skin tone and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are almond-shaped with a light color, possibly blue or green, and are framed by thin, dark-rimmed glasses. His eyebrows are thin and neatly groomed, arching slightly above his eyes. The nose is straight and of average size, with a smooth texture. His mouth is closed, showing a neutral expression, with no visible teeth. There is no visible facial hair, such as a beard or mustache, and his hair is not visible in the image. He is wearing no visible accessories, such as earrings or glasses, and there are no scars, blemishes, or wrinkles on his face. His overall emotional expression appears neutral, and he is looking directly at the camera."
314.jpg,M45,"The individual in the image appears to be a person with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped, with a light color, possibly blue or green. The eyebrows are thick and well-groomed, arching gracefully above the eyes. The nose is straight and of medium size, with a smooth bridge and tip. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, such as a beard or mustache. The hair is light brown, styled in a short, neat cut with a side parting. The hairline is straight and clean, with no visible scars or blemishes. The person is wearing glasses with a thin frame, which sit comfortably on the nose. The overall emotional expression is neutral, with a slight hint of seriousness. The gaze is directed slightly to the left, giving a sense of contemplation or focus."
310.jpg,M45,"The individual in the image is a person with a medium skin tone and a smooth texture. The facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped with a light color, possibly blue or green. The eyebrows are thick and arched, framing the eyes. The nose is straight and of average size, with a smooth texture. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, such as a beard or mustache. The hair is dark, short, and neatly styled, with a parting on the side. There are no visible accessories, such as earrings or glasses, and no scars, blemishes, or wrinkles. The person's overall emotional expression appears neutral, and they are looking directly at the camera."
312.jpg,M45,"The person in the image is a male with a medium skin tone and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are almond-shaped with a light color, possibly green or hazel. His eyebrows are thick and arched, framing his eyes. The nose is straight and of average size, with a slight curve at the tip. His mouth is closed, with a neutral expression, and his teeth are not visible. There is no visible facial hair, such as a beard or mustache. His hair is short, dark, and neatly groomed, with a side parting. He is wearing glasses with a thin frame, which sit comfortably on his nose. There are no visible accessories, scars, blemishes, or wrinkles. His overall emotional expression appears neutral, and he is looking directly at the camera."
309.jpg,M45,"The person in the image is a male with a medium skin tone and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are large and round, with a light-colored iris, possibly blue or green. His eyebrows are thick and arched, framing his eyes. The nose is straight and medium-sized, with a slight curve at the tip. His mouth is slightly open, revealing a set of teeth, and he has a friendly expression. There is no visible facial hair, such as a beard or mustache. His hair is short, dark, and neatly trimmed, with a slight parting on the side. He is wearing glasses with a thin frame, which sit comfortably on his nose. There are no visible accessories, scars, blemishes, or wrinkles. His overall emotional expression is cheerful, and he is looking directly at the camera."
311.jpg,M45,"The person in the image is a male with a medium skin tone and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are of medium size, with a light-colored iris, and are set in a slightly almond shape. His eyebrows are thick and arched, framing his eyes. The nose is straight and of average size, with a smooth bridge and tip. His mouth is open, revealing a set of teeth, and he appears to be shouting or expressing strong emotion. There is no visible facial hair, and his hair is not visible in the image. He is wearing glasses with a thin frame, which cover his eyes. There are no visible accessories, scars, blemishes, or wrinkles. His overall emotional expression is intense, and he is looking directly at the camera."
