filename,category,caption
00000338.jpg,Lotfi_Bouchnak,"The individual in the image is a person with a medium skin tone and a smooth texture. Their facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped, with a light-colored iris, and are set in a way that suggests a gentle expression. The eyebrows are thick and arched, framing the eyes. The nose is straight and of average size, with a smooth bridge and tip. The mouth is closed, with a slight smile, and the teeth are not visible. There is a well-groomed mustache that is dark in color, adding to the person's distinctive appearance. The hair is dark, short, and neatly styled, with a side parting that reveals a clean and well-maintained hairline. The person's overall expression is calm and composed, with a slight hint of a smile, and they are looking slightly to the side."
00000109.jpg,Lotfi_Bouchnak,"The individual in the image is a male with a medium skin tone and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are almond-shaped, with a light-colored iris, and he has thick, dark eyebrows that arch slightly. His nose is straight and medium-sized, with a slight curve at the tip. His mouth is closed, showing a neutral expression, with visible teeth. He has a well-groomed mustache that is dark and thick, adding to his distinctive look. His hair is dark, short, and neatly styled, with a slight parting on the side. His overall expression is neutral, and he is looking directly at the camera."
00000102.jpg,Lotfi_Bouchnak,"The individual in the image is a person with a medium skin tone and a smooth texture. Their facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped with a light color, possibly blue or green. The eyebrows are thick and well-groomed, arching gracefully above the eyes. The nose is straight and of average size, complementing the overall balanced facial features. The mouth is closed, with a neutral expression, and the teeth are not visible. There is a well-groomed mustache that adds character to the face. The hair is dark, short, and neatly styled, with a side parting that gives a polished look. The person's overall emotional expression appears neutral, and they are looking directly at the camera."
00000271.jpg,Ma_Ying_Jeou,"The person in the image appears to be a middle-aged individual with a medium skin tone and a smooth texture. The facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped, with a light-colored iris, possibly blue or green. The eyebrows are thick and well-groomed, arching gracefully above the eyes. The nose is straight and of average size, with a smooth bridge and tip. The mouth is closed, with a neutral expression, and the teeth are not visible. The person's overall emotional expression appears neutral, and they are looking directly at the camera."
00000201.jpg,Ma_Ying_Jeou,"The person in the image is a middle-aged individual with a fair skin tone and a smooth texture. The facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped with a light color, possibly blue or green. The eyebrows are thick and arched, framing the eyes. The nose is straight and medium-sized, complementing the overall balanced facial features. The mouth is wide, with a slight smile, showing a set of white teeth. The hair is dark, styled in a short, neat cut with a side parting. The hairline is receding slightly. The person's overall emotional expression appears to be content and relaxed, with a gentle gaze directed slightly to the side."
00000006.jpg,Ma_Ying_Jeou,"The individual in the image is a person with medium skin tone and a smooth texture. The facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped with a light-colored iris, possibly blue or green. The eyebrows are thick and well-groomed, arching gracefully above the eyes. The nose is straight and of average size, complementing the overall balanced facial features. The mouth is closed, with a slight smile, revealing a set of teeth that appear to be in good condition. The person is wearing glasses, which have a thin frame, and the lenses are clear. The overall emotional expression is calm and composed, with a gentle gaze directed slightly to the left."
00000088.jpg,Ma_Ying_Jeou,"The individual in the image appears to be a middle-aged person with a medium skin tone and a smooth complexion. The facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped, with a light-colored iris, possibly blue or green. The eyebrows are thick and arched, framing the eyes. The nose is straight and of average size, with a smooth bridge. The mouth is closed, showing a neutral expression, with visible teeth. The hair is not visible in the image, so no information about its color, style, or texture can be provided. The person's overall emotional expression appears neutral, and the gaze is directed slightly to the side."
00000433.jpg,Ma_Ying_Jeou,"The person in the image appears to be a male with a fair skin tone and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are almond-shaped, with a light color, possibly blue or green. His eyebrows are thick and arched, framing his eyes. His nose is straight and medium-sized, with a slight curve at the tip. His mouth is open, showing a wide, intense expression, with teeth slightly visible. His hair is dark, short, and neatly groomed, with a side parting. The person's overall emotional expression is one of intense emotion, possibly anger or frustration, as he looks directly at the camera."
00000154.jpg,Mozhdah_Jamalzadah,"The individual in the image has a medium skin tone with a smooth texture. The facial shape is oval, with well-defined bone structure. The eyes are almond-shaped with a light color, possibly blue or green. The eyebrows are thick and arched, framing the eyes. The nose is straight and of average size, complementing the overall balanced facial features. The mouth is closed, with a neutral expression, and the teeth are not visible. The hair is dark, styled in a sleek, straight manner, with a parting on the side. The hairline is neat, and there are no visible accessories or unique facial features. The person's overall emotional expression appears neutral, and they are looking directly at the camera."
00000007.jpg,Mozhdah_Jamalzadah,"The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a prominent and well-defined bone structure. Her eyes are almond-shaped, with a light color that could be described as a soft, pale hue. Her eyebrows are thick and arched, framing her eyes. Her nose is straight and of medium size, complementing her overall facial features. Her mouth is closed, with a slight smile, showing a set of teeth. She is wearing a pair of earrings, which are small and circular. The person's overall emotional expression is neutral, and she is looking directly at the camera."
00000052.jpg,Mozhdah_Jamalzadah,"The person in the image appears to be a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color that could be described as a light blue or grey. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. Her nose is straight and of average size, complementing her overall facial features. Her mouth is closed, with a neutral expression, and her teeth are not visible. Her skin appears clear and well-maintained. Her hair is a warm, medium brown color, styled in loose waves that fall just past her shoulders. The hairline is straight. She is wearing a pair of hoop earrings, which are visible on her left ear. The person is looking directly at the camera, with a neutral and calm expression on her face."
00000263.jpg,Mozhdah_Jamalzadah,"The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color that suggests a possible blue or green hue. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. Her nose is straight and of medium size, complementing her overall facial features. Her mouth is closed, with a subtle smile, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is light brown, styled in a sleek, straight manner, with a parting that runs down the center. The person's overall expression is calm and neutral, with her gaze directed slightly to the side."
00000287.jpg,Mozhdah_Jamalzadah,"The person in the image is a woman with a fair skin tone and a smooth complexion. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color that appears to be a shade of blue or green. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. Her nose is straight and of medium size, complementing her overall facial features. Her mouth is closed in a gentle smile, showing a set of white teeth. Her skin appears to be well-maintained and free of blemishes or scars. Her hair is dark, possibly black or very dark brown, and styled in loose waves. She is wearing large hoop earrings, which add a touch of elegance to her appearance. The earrings are gold-colored, matching the subtle sparkle in her eyes. The person is looking slightly to the left of the camera, with a warm and approachable expression on her face. The overall emotional expression is one of contentment and friendliness."
00000074.jpg,Carlos_Gardel,"The individual in the image is a person with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped, with a light color, possibly blue or green. The eyebrows are thick and well-groomed, arching gracefully above the eyes. The nose is straight and of medium size, complementing the overall balanced facial features. The mouth is closed, with a neutral expression, and the teeth are not visible. The hair is dark, short, and neatly combed, with a side parting. The person's overall emotional expression appears neutral, and they are looking directly at the camera."
00000010.jpg,Carlos_Gardel,"The individual in the image is a person with a medium skin tone and a smooth texture. Their facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped, with a light-colored iris, possibly blue or green. The eyebrows are thick and well-groomed, arching gracefully above the eyes. The nose is straight and of average size, complementing the overall balanced facial features. The mouth is closed, with a neutral expression, and the teeth are not visible. The hair is dark, short, and neatly styled, with a side parting that adds a subtle design element. The person's overall emotional expression appears neutral, and they are looking slightly to the side."
00000034.jpg,Carlos_Gardel,"The individual in the image appears to be a person with a fair skin tone and a smooth texture. The facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped, with a light color, possibly blue or green. The eyebrows are thick and well-groomed, arching gracefully above the eyes. The nose is straight and of medium size, adding to the balanced facial features. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, such as a beard or mustache, and the hairline is not discernible. The hair appears to be dark, although the exact color cannot be determined from the image. The person's overall emotional expression is neutral, and they are looking slightly to the side."
00000001.jpg,Carlos_Gardel,"The individual in the image appears to be a person with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped, with a light color, possibly blue or green. The eyebrows are thick and well-groomed, arching gracefully above the eyes. The nose is straight and of medium size, complementing the overall balanced facial features. The mouth is closed, with a neutral expression, and the teeth are not visible. The hair is dark, with a straight texture, and is styled in a short, neat cut. The person's overall emotional expression is neutral, and they are looking directly at the camera."
00000122.jpg,Carlos_Gardel,"The person in the image is a male with a medium skin tone and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are almond-shaped, with a light-colored iris, possibly blue or green. His eyebrows are thick and arched, framing his eyes. His nose is straight and medium-sized, with a slight curve at the tip. His mouth is wide, showing a bright smile with white teeth, and he appears to be looking directly at the camera. His hair is short, dark, and neatly groomed. The hairline is straight, and there are no visible partings or designs. He is wearing a hat, which partially obscures his hairline and forehead. The person's overall emotional expression is cheerful and approachable, with a direct gaze."
00000093.jpg,Mona_Zaki,"The person in the image is a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light-colored iris that appears to be a shade of blue or green. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. Her nose is straight and of medium size, complementing her overall facial features. Her mouth is slightly open, revealing a warm smile with white teeth, and she appears to be looking directly at the camera, giving an impression of approachability and confidence. Her hair is styled in a sleek, straight manner, parted in the middle, and falls just above her shoulders. She is adorned with a pair of large, colorful earrings that add a touch of vibrancy to her appearance. The overall emotional expression is positive and engaging."
00000106.jpg,Mona_Zaki,"The person in the image is a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a dark color that appears to be brown or black. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. Her nose is straight and of medium size, complementing her overall facial features. Her mouth is closed, with a subtle smile, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and well-maintained. Her hair is dark, possibly black or dark brown, and styled in a sleek, straight manner. The hairline is neat, and there are no visible partings or designs. The person's overall emotional expression is calm and composed, with a gentle gaze directed slightly to the side."
00000038.jpg,Mona_Zaki,"The person in the image is a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color that appears to be a shade of blue or green. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. Her nose is straight and of medium size, complementing her overall facial features. Her mouth is open in a broad smile, revealing a set of white teeth. Her hair is a dark color, styled in loose waves that fall just past her shoulders. Her overall emotional expression is one of happiness, as indicated by her wide smile and the direction of her gaze, which is slightly off to the side."
00000211.jpg,Mona_Zaki,"The person in the image has a fair skin tone with a smooth texture. Their facial shape is oval, with a balanced bone structure. The eyes are almond-shaped with a light color, possibly blue or green. The eyebrows are thick and well-groomed, arching gracefully above the eyes. The nose is straight and of medium size, complementing the overall balanced facial features. The mouth is closed, with a neutral expression, and the teeth are not visible. The overall emotional expression is neutral, and the gaze is directed forward."
00000112.jpg,Mona_Zaki,"The person in the image appears to be a woman with a medium skin tone and smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light-colored iris, possibly blue or green. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. Her nose is straight and of average size, complementing her overall facial features. Her mouth is closed, with a natural expression, and her teeth are not visible. Her hair is dark, possibly black or dark brown, and it is styled in a sleek, straight manner. The person's overall emotional expression is neutral, and she is looking directly at the camera."
00000340.jpg,Sheikh_Tamim_bin_Hamad_Al_Thani,"The individual in the image is a male with a medium skin tone and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are almond-shaped, with a light-colored iris, and he has thick eyebrows that arch slightly. His nose is medium-sized and straight, with a slight upturn at the tip. His mouth is wide, showing a slight smile with visible teeth, and he is looking directly at the camera. He has a full beard and mustache, which are well-groomed and cover his chin and upper lip. His hair is dark, short, and neatly trimmed, with a slight parting on the left side. His overall expression is neutral, and he appears to be looking directly at the camera."
00000278.jpg,Sheikh_Tamim_bin_Hamad_Al_Thani,"The person in the image is a male with a medium skin tone and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are almond-shaped, with a light-colored iris, and he has thick, dark eyebrows that arch slightly. His nose is straight and medium-sized, with a slight curve at the tip. His mouth is closed, showing a neutral expression, with visible teeth. He has a well-groomed mustache that is dark and thick, adding to his distinctive facial features. His hair is dark, short, and neatly trimmed, with a slight parting on the side. His overall emotional expression appears calm and composed, with his gaze directed slightly to the left."
00000131.jpg,Sheikh_Tamim_bin_Hamad_Al_Thani,"The individual in the image appears to be a male with a medium skin tone and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are almond-shaped, with a light-colored iris, possibly blue or green. His eyebrows are thick and arched, framing his eyes. His nose is straight and of average size, with a smooth bridge and tip. His mouth is closed, with a neutral expression, showing no visible teeth. He has a well-groomed mustache that is dark in color, adding to his distinctive facial features. His hair is dark, short, and neatly trimmed, with a straight texture. His overall emotional expression is neutral, and he is looking slightly to the side."
00000347.jpg,Sheikh_Tamim_bin_Hamad_Al_Thani,"The individual in the image is a person with a medium skin tone and a smooth complexion. The facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped, with a light-colored iris, possibly blue or green. The eyebrows are thick and arched, framing the eyes. The nose is straight and of average size, with a smooth bridge. The mouth is closed, showing a slight smile, with visible teeth. There is a well-groomed mustache that is dark in color, adding to the person's distinctive appearance. The hair is dark, short, and neatly styled, with a side parting. The person's overall expression is calm and composed, with a slight hint of a smile, and the gaze is directed slightly to the left of the camera."
00000100.jpg,Sheikh_Tamim_bin_Hamad_Al_Thani,"The individual in the image is a person with a medium skin tone and a smooth complexion. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped, with a light-colored iris, possibly blue or green. The eyebrows are thick and well-groomed, arching gracefully above the eyes. The nose is straight and of average size, complementing the overall balanced facial features. The mouth is closed, with a neutral expression, and the teeth are not visible. The person's overall emotional expression appears neutral, and the gaze is directed slightly to the side."
00000350.jpg,Deratu_Tulu,"The person in the image appears to be a woman with a medium skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light-colored iris, possibly blue or green. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. Her nose is straight and of average size, complementing her overall facial features. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is dark, styled in a sleek, straight manner, and parted in the middle. The person's overall emotional expression is neutral, and she is looking slightly to her left."
00000015.jpg,Deratu_Tulu,"The person in the image has a medium skin tone with a smooth texture. Their facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped with a light color, possibly blue or green. The eyebrows are thick and arched, framing the eyes. The nose is straight and medium-sized, with a slight curve at the tip. The mouth is slightly open, revealing a set of teeth, and the expression appears to be one of surprise or excitement. The hair is dark, short, and neatly styled, with a parting on the side. The person is wearing a blue garment, but no other accessories are visible. The overall emotional expression is lively and engaged, with the gaze directed slightly to the left."
00000145.jpg,Deratu_Tulu,"The person in the image appears to be a woman with a fair skin tone and a smooth complexion. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light-colored iris, possibly blue or green. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. Her nose is straight and of medium size, complementing her overall facial features. Her mouth is wide, revealing a bright smile with white teeth, and she has a cheerful expression. She is wearing a red lipstick that adds a pop of color to her face. The person is looking directly at the camera, with a warm and inviting gaze."
00000200.jpg,Deratu_Tulu,"The individual in the image has a medium skin tone with a smooth texture. Their facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped with a light color, possibly blue or green. The eyebrows are thick and arched, framing the eyes. The nose is straight and of average size, with a smooth bridge. The mouth is closed, showing a neutral expression, with visible teeth. There is no visible facial hair. The hair is dark, styled in a short, neat cut with a side parting. The person appears to be looking directly at the camera, with a neutral emotional expression."
00000358.jpg,Deratu_Tulu,"The person in the image is a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown hue, and she has thick, dark eyebrows that frame them. Her nose is straight and medium-sized, complementing her overall facial features. Her mouth is wide, with a bright, white smile, showing her teeth. She is wearing a blue garment, but no other accessories are discernible. The person's overall expression is cheerful and friendly, with a direct gaze towards the camera."
00000065.jpg,Yaya_Toure,"The individual in the image has a medium skin tone with a smooth texture. The facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped with a dark color, and the eyebrows are thick and well-groomed, arching gracefully above the eyes. The nose is straight and of average size, complementing the overall balanced facial features. The mouth is slightly open, revealing a set of teeth, and the expression appears to be one of concentration or determination. The overall emotional expression is serious and focused, with the gaze directed forward."
00000366.jpg,Yaya_Toure,"The person in the image has a medium skin tone with a smooth texture. Their facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped with a light color, possibly blue or green. The eyebrows are thick and arched, framing the eyes. The nose is straight and medium-sized, with a slight curve at the tip. The mouth is wide open, revealing a set of teeth, and the expression appears to be one of surprise or shock. The overall emotional expression is one of surprise or shock, with the gaze directed forward."
00000265.jpg,Yaya_Toure,"The individual in the image has a medium skin tone with a smooth texture. Their facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped with a light-colored iris, possibly blue or green. The eyebrows are thick and well-groomed, arching gracefully above the eyes. The nose is straight and of average size, complementing the overall balanced facial features. The mouth is closed, with a neutral expression, and the teeth are not visible. The hair is dark, possibly black, and styled in a short, neat cut with a slight parting on the side.  The person's overall emotional expression appears neutral, and they are looking directly at the camera."
00000356.jpg,Yaya_Toure,"The individual in the image has a medium skin tone with a smooth texture. The facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped with a light brown hue, and the eyebrows are thick and well-groomed, arching gracefully above the eyes. The nose is straight and of average size, with a smooth bridge and tip. The mouth is closed, with a neutral expression, and the teeth are not visible. The hair is dark, short, and closely cropped, with a natural parting that runs down the center. The person's overall emotional expression appears neutral, and they are looking directly at the camera."
00000148.jpg,Yaya_Toure,"The individual in the image has a medium skin tone with a smooth texture. The facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped, with a light-colored iris, possibly blue or green. The eyebrows are thick and well-groomed, arching gracefully above the eyes. The nose is straight and of average size, complementing the overall balanced facial features. The mouth is closed, with a neutral expression, and the teeth are not visible. There is a well-groomed mustache that adds to the individual's distinctive look. The hair is dark, short, and neatly styled, with a slight parting on the side. The person's overall emotional expression appears neutral, and they are looking directly at the camera."
00000090.jpg,Thaksin_Shinawatra,"The individual in the image has a medium skin tone with a smooth texture. Their facial shape is oval, with a prominent and well-defined bone structure. The eyes are almond-shaped with a light-colored iris, possibly blue or green. The eyebrows are thick and arched, framing the eyes. The nose is straight and of average size, complementing the overall balanced facial features. The mouth is closed, with a slight smile, showing a set of teeth. The person is wearing glasses, which have a thin frame, and the lenses are clear. The overall expression is calm and composed, with a gentle gaze directed slightly to the left."
00000053.jpg,Thaksin_Shinawatra,"The person in the image appears to be a male with a medium skin tone and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are almond-shaped, with a light-colored iris, possibly blue or green. His eyebrows are thick and arched, framing his eyes. His nose is straight and of average size, with a slight curve at the tip. His mouth is wide open, revealing a set of teeth that appear to be stained or dyed, possibly purple or blue. His hair is short, dark, and neatly groomed, with a side parting. The person's overall emotional expression is one of joy or excitement, as indicated by his wide smile and the direction of his gaze, which is slightly to the left."
